Well Name,Depth,GR,AC,DEN,K
JY37-5HF,3342.25,176.652,203.432,2.727,3.755
JY37-5HF,3342.375,180.315,203.675,2.734,3.784
JY37-5HF,3342.5,185.02,204.426,2.74,3.933
JY37-5HF,3342.625,189.095,205.495,2.742,4.146
JY37-5HF,3342.75,191.121,206.652,2.74,4.306
JY37-5HF,3342.875,190.805,207.698,2.734,4.415
JY37-5HF,3343,188.748,208.502,2.729,4.5
JY37-5HF,3343.125,186.864,208.972,2.729,4.54
JY37-5HF,3343.25,186.644,208.981,2.736,4.506
JY37-5HF,3343.375,187.381,208.504,2.745,4.431
JY37-5HF,3343.5,187.642,207.544,2.748,4.367
JY37-5HF,3343.625,187.401,206.217,2.744,4.335
JY37-5HF,3343.75,188.084,204.769,2.743,4.319
JY37-5HF,3343.875,188.14,204.712,2.734,4.319
JY37-5HF,3344,190.757,202.609,2.735,4.345
JY37-5HF,3344.125,190.07,202.238,2.738,4.373
JY37-5HF,3344.25,187.753,202.403,2.744,4.398
JY37-5HF,3344.375,185.891,202.952,2.751,4.413
JY37-5HF,3344.5,186.496,203.742,2.757,4.402
JY37-5HF,3344.625,188.49,204.63,2.759,4.349
JY37-5HF,3344.75,189.583,205.484,2.756,4.258
JY37-5HF,3344.875,189.939,206.23,2.75,4.132
JY37-5HF,3345,190.766,206.84,2.744,3.979
JY37-5HF,3345.125,192.147,207.333,2.737,3.828
JY37-5HF,3345.25,193.301,207.733,2.731,3.722
JY37-5HF,3345.375,193.76,208.083,2.729,3.677
JY37-5HF,3345.5,193.682,208.42,2.728,3.698
JY37-5HF,3345.625,193.739,208.764,2.728,3.784
JY37-5HF,3345.75,194.46,209.112,2.729,3.913
JY37-5HF,3345.875,195.607,209.445,2.73,4.043
JY37-5HF,3346,196.862,209.731,2.733,4.164
JY37-5HF,3346.125,198.086,209.93,2.738,4.291
JY37-5HF,3346.25,198.924,210.016,2.744,4.418
JY37-5HF,3346.375,198.947,210.025,2.75,4.501
JY37-5HF,3346.5,198.347,210.059,2.752,4.533
JY37-5HF,3346.625,196.993,210.274,2.75,4.53
JY37-5HF,3346.75,194.583,210.792,2.746,4.515
JY37-5HF,3346.875,192.402,211.699,2.743,4.529
JY37-5HF,3347,192.314,212.947,2.741,4.606
JY37-5HF,3347.125,193.972,214.351,2.736,4.699
JY37-5HF,3347.25,196.393,215.638,2.733,4.772
JY37-5HF,3347.375,199.301,216.533,2.736,4.856
JY37-5HF,3347.5,201.07,216.862,2.746,4.931
JY37-5HF,3347.625,199.348,216.358,2.755,4.923
JY37-5HF,3347.75,195.52,215.157,2.758,4.855
JY37-5HF,3347.875,193.039,213.366,2.757,4.811
JY37-5HF,3348,192.753,211.229,2.754,4.827
JY37-5HF,3348.125,192.988,209.132,2.752,4.879
JY37-5HF,3348.25,192.692,207.475,2.747,4.915
JY37-5HF,3348.375,191.65,206.662,2.743,4.91
JY37-5HF,3348.5,189.859,206.787,2.741,4.871
JY37-5HF,3348.625,188.398,207.769,2.74,4.8
JY37-5HF,3348.75,188.802,209.11,2.735,4.676
JY37-5HF,3348.875,190.11,210.21,2.728,4.514
JY37-5HF,3349,190.108,210.398,2.722,4.347
JY37-5HF,3349.125,187.468,209.356,2.718,4.187
JY37-5HF,3349.25,183.405,207.089,2.716,4.047
JY37-5HF,3349.375,178.973,203.924,2.715,3.943
JY37-5HF,3349.5,174.968,200.587,2.716,3.881
JY37-5HF,3349.625,172.713,197.714,2.716,3.848
JY37-5HF,3349.75,173.593,195.875,2.714,3.852
JY37-5HF,3349.875,176.904,195.249,2.712,3.881
JY37-5HF,3350,179.452,195.859,2.71,3.929
JY37-5HF,3350.125,178.92,197.428,2.707,3.995
JY37-5HF,3350.25,177.222,199.618,2.71,4.083
JY37-5HF,3350.375,177.301,202.18,2.718,4.21
JY37-5HF,3350.5,180.239,204.85,2.729,4.37
JY37-5HF,3350.625,184.365,207.402,2.735,4.524
JY37-5HF,3350.75,188.033,209.557,2.736,4.636
JY37-5HF,3350.875,190.65,211.026,2.737,4.69
JY37-5HF,3351,192.47,211.466,2.741,4.683
JY37-5HF,3351.125,193.703,210.647,2.747,4.657
JY37-5HF,3351.25,194.355,208.719,2.75,4.632
JY37-5HF,3351.375,194.161,206.011,2.749,4.63
JY37-5HF,3351.5,193.79,203.119,2.745,4.668
JY37-5HF,3351.625,194.858,200.667,2.744,4.764
JY37-5HF,3351.75,197.945,199.146,2.749,4.922
JY37-5HF,3351.875,200.966,198.736,2.758,5.063
JY37-5HF,3352,201.497,199.366,2.764,5.074
JY37-5HF,3352.125,200.009,200.791,2.764,4.982
JY37-5HF,3352.25,198.288,202.617,2.759,4.865
JY37-5HF,3352.375,196.631,204.53,2.753,4.702
JY37-5HF,3352.5,194.037,206.264,2.748,4.454
JY37-5HF,3352.625,190.856,207.628,2.743,4.211
JY37-5HF,3352.75,188.7,208.48,2.74,4.089
JY37-5HF,3352.875,188.191,208.768,2.74,4.074
JY37-5HF,3353,188.879,208.51,2.745,4.082
JY37-5HF,3353.125,189.977,207.782,2.753,4.062
JY37-5HF,3353.25,190.672,206.788,2.762,4.013
JY37-5HF,3353.375,190.855,205.8,2.769,3.959
JY37-5HF,3353.5,191.149,205.086,2.771,3.893
JY37-5HF,3353.625,191.488,204.827,2.766,3.804
JY37-5HF,3353.75,191.074,205.117,2.756,3.71
JY37-5HF,3353.875,189.935,205.86,2.746,3.671
JY37-5HF,3354,189.443,206.802,2.741,3.718
JY37-5HF,3354.125,190.521,207.645,2.741,3.829
JY37-5HF,3354.25,191.776,208.15,2.743,3.97
JY37-5HF,3354.375,191.312,208.21,2.745,4.148
JY37-5HF,3354.5,188.871,207.863,2.743,4.378
JY37-5HF,3354.625,185.864,207.303,2.738,4.595
JY37-5HF,3354.75,183.482,206.775,2.736,4.719
JY37-5HF,3354.875,182.081,206.468,2.743,4.769
JY37-5HF,3355,182.262,206.441,2.756,4.788
JY37-5HF,3355.125,184.957,206.645,2.768,4.761
JY37-5HF,3355.25,189.581,206.923,2.771,4.678
JY37-5HF,3355.375,193.148,207.107,2.767,4.601
JY37-5HF,3355.5,193.57,207.041,2.761,4.58
JY37-5HF,3355.625,191.501,206.68,2.759,4.582
JY37-5HF,3355.75,189.081,206.041,2.755,4.573
JY37-5HF,3355.875,188.3,205.161,2.748,4.548
JY37-5HF,3356,189.825,204.112,2.741,4.477
JY37-5HF,3356.125,192.159,202.946,2.74,4.379
JY37-5HF,3356.25,193.113,201.708,2.744,4.314
JY37-5HF,3356.375,191.62,200.456,2.744,4.277
JY37-5HF,3356.5,189.135,199.279,2.736,4.245
JY37-5HF,3356.625,187.517,198.29,2.725,4.245
JY37-5HF,3356.75,186.431,197.586,2.715,4.273
JY37-5HF,3356.875,185.547,197.292,2.71,4.296
JY37-5HF,3357,185.838,197.432,2.71,4.322
JY37-5HF,3357.125,187.876,197.987,2.716,4.38
JY37-5HF,3357.25,190.795,198.915,2.729,4.46
JY37-5HF,3357.375,192.375,200.084,2.744,4.505
JY37-5HF,3357.5,192.54,201.38,2.753,4.503
JY37-5HF,3357.625,192.348,202.655,2.756,4.458
JY37-5HF,3357.75,192.061,203.789,2.755,4.39
JY37-5HF,3357.875,192.779,204.692,2.756,4.293
JY37-5HF,3358,196.028,205.342,2.758,4.097
JY37-5HF,3358.125,199.678,205.792,2.757,3.86
JY37-5HF,3358.25,200.143,206.133,2.753,3.679
JY37-5HF,3358.375,196.251,206.516,2.75,3.598
JY37-5HF,3358.5,192.217,207.054,2.753,3.584
JY37-5HF,3358.625,191.642,207.846,2.765,3.649
JY37-5HF,3358.75,193.84,208.868,2.765,3.806
JY37-5HF,3358.875,193.854,208.888,2.779,3.809
JY37-5HF,3359,194.115,211.372,2.772,4.155
JY37-5HF,3359.125,191.349,212.603,2.761,4.314
JY37-5HF,3359.25,189.485,213.636,2.754,4.427
JY37-5HF,3359.375,189.485,214.352,2.752,4.479
JY37-5HF,3359.5,190.522,214.725,2.752,4.51
JY37-5HF,3359.625,191.282,214.745,2.752,4.536
JY37-5HF,3359.75,190.839,214.529,2.75,4.551
JY37-5HF,3359.875,189.574,214.225,2.748,4.552
JY37-5HF,3360,188.612,213.966,2.748,4.529
JY37-5HF,3360.125,189.474,213.819,2.749,4.475
JY37-5HF,3360.25,191.014,213.775,2.748,4.4
JY37-5HF,3360.375,191.535,213.777,2.741,4.307
JY37-5HF,3360.5,190.663,213.752,2.733,4.199
JY37-5HF,3360.625,189.938,213.692,2.729,4.084
JY37-5HF,3360.75,190.38,213.662,2.729,3.972
JY37-5HF,3360.875,191.337,213.763,2.728,3.878
JY37-5HF,3361,192.343,214.082,2.724,3.801
JY37-5HF,3361.125,193.864,214.638,2.72,3.748
JY37-5HF,3361.25,195.74,215.372,2.718,3.719
JY37-5HF,3361.375,196.592,216.182,2.72,3.733
JY37-5HF,3361.5,196.367,216.951,2.726,3.799
JY37-5HF,3361.625,196.807,217.604,2.73,3.924
JY37-5HF,3361.75,197.665,218.086,2.73,4.095
JY37-5HF,3361.875,197.379,218.401,2.728,4.283
JY37-5HF,3362,195.734,218.554,2.735,4.459
JY37-5HF,3362.125,193.996,218.561,2.748,4.599
JY37-5HF,3362.25,193.431,218.448,2.756,4.717
JY37-5HF,3362.375,194.308,218.241,2.757,4.863
JY37-5HF,3362.5,196.423,217.98,2.752,5.039
JY37-5HF,3362.625,198.438,217.705,2.748,5.175
JY37-5HF,3362.75,199.248,217.455,2.746,5.227
JY37-5HF,3362.875,199.163,217.282,2.745,5.231
JY37-5HF,3363,198.991,217.234,2.747,5.217
JY37-5HF,3363.125,198.14,217.343,2.751,5.158
JY37-5HF,3363.25,196.315,217.605,2.755,5.044
JY37-5HF,3363.375,194.811,218.006,2.759,4.926
JY37-5HF,3363.5,194.221,218.497,2.765,4.835
JY37-5HF,3363.625,193.414,218.998,2.77,4.74
JY37-5HF,3363.75,191.419,219.453,2.77,4.608
JY37-5HF,3363.875,189.125,219.81,2.764,4.472
JY37-5HF,3364,188.491,220.03,2.757,4.378
JY37-5HF,3364.125,190.348,220.076,2.753,4.32
JY37-5HF,3364.25,193.353,219.945,2.751,4.293
JY37-5HF,3364.375,195.262,219.658,2.747,4.316
JY37-5HF,3364.5,195.268,219.262,2.744,4.399
JY37-5HF,3364.625,194.5,218.852,2.741,4.52
JY37-5HF,3364.75,193.979,218.55,2.738,4.646
JY37-5HF,3364.875,192.794,218.452,2.733,4.779
JY37-5HF,3365,190.261,218.585,2.726,4.92
JY37-5HF,3365.125,187.332,218.922,2.718,5.024
JY37-5HF,3365.25,185.479,219.367,2.71,5.042
JY37-5HF,3365.375,185.141,219.808,2.701,4.985
JY37-5HF,3365.5,185.647,220.166,2.696,4.879
JY37-5HF,3365.625,185.848,220.429,2.699,4.734
JY37-5HF,3365.75,184.718,220.627,2.713,4.559
JY37-5HF,3365.875,182.596,220.783,2.728,4.359
JY37-5HF,3366,181.564,220.89,2.737,4.159
JY37-5HF,3366.125,182.519,220.907,2.737,3.988
JY37-5HF,3366.25,183.603,220.792,2.732,3.866
JY37-5HF,3366.375,183.164,220.541,2.728,3.797
JY37-5HF,3366.5,181.554,220.201,2.726,3.776
JY37-5HF,3366.625,179.675,219.862,2.729,3.806
JY37-5HF,3366.75,178.046,219.601,2.732,3.889
JY37-5HF,3366.875,177.762,219.476,2.73,4.009
JY37-5HF,3367,179.726,219.509,2.726,4.123
JY37-5HF,3367.125,182.532,219.73,2.72,4.211
JY37-5HF,3367.25,183.955,220.18,2.717,4.272
JY37-5HF,3367.375,184.68,220.877,2.717,4.326
JY37-5HF,3367.5,186.351,221.802,2.721,4.388
JY37-5HF,3367.625,188.607,222.794,2.729,4.433
JY37-5HF,3367.75,189.92,223.601,2.737,4.455
JY37-5HF,3367.875,190.233,223.893,2.741,4.482
JY37-5HF,3368,190.788,223.529,2.74,4.53
JY37-5HF,3368.125,191.728,222.552,2.739,4.572
JY37-5HF,3368.25,192.96,221.201,2.74,4.607
JY37-5HF,3368.375,195.069,219.896,2.741,4.678
JY37-5HF,3368.5,197.512,218.988,2.74,4.775
JY37-5HF,3368.625,198.407,218.646,2.736,4.82
JY37-5HF,3368.75,196.705,218.7,2.734,4.782
JY37-5HF,3368.875,193.794,218.789,2.732,4.7
JY37-5HF,3369,192.544,218.35,2.728,4.61
JY37-5HF,3369.125,193.287,216.933,2.724,4.513
JY37-5HF,3369.25,193.569,214.11,2.724,4.408
JY37-5HF,3369.375,190.556,209.948,2.725,4.275
JY37-5HF,3369.5,184.677,204.774,2.722,4.146
JY37-5HF,3369.625,176.855,199.211,2.712,4.02
JY37-5HF,3370.625,170.12,213.461,2.728,3.649
JY37-5HF,3370.75,184.08,220.088,2.735,4.051
JY37-5HF,3370.875,194.641,224.88,2.735,4.419
JY37-5HF,3371,200.1,227.141,2.733,4.644
JY37-5HF,3371.125,202.041,227.118,2.73,4.811
JY37-5HF,3371.25,203.385,225.293,2.729,4.98
JY37-5HF,3371.375,204.46,222.408,2.731,5.115
JY37-5HF,3371.5,204.182,219.315,2.737,5.155
JY37-5HF,3371.625,202.272,216.567,2.743,5.072
JY37-5HF,3371.75,199.862,214.462,2.746,4.906
JY37-5HF,3371.875,198.634,213.11,2.744,4.735
JY37-5HF,3372,198.95,212.567,2.737,4.573
JY37-5HF,3372.125,199.303,212.714,2.731,4.419
JY37-5HF,3372.25,198.689,213.279,2.729,4.302
JY37-5HF,3372.375,197.907,213.812,2.729,4.24
JY37-5HF,3372.5,197.346,213.802,2.734,4.203
JY37-5HF,3372.625,195.741,212.666,2.74,4.142
JY37-5HF,3372.75,191.375,210.203,2.747,3.983
JY37-5HF,3372.875,185.301,206.566,2.75,3.751
JY37-5HF,3373,179.953,202.24,2.746,3.566
JY37-5HF,3373.125,176.207,198.015,2.736,3.487
JY37-5HF,3373.25,173.229,194.721,2.723,3.471
JY37-5HF,3373.875,179.095,204.404,2.711,3.843
JY37-5HF,3374,184.626,209.24,2.719,3.963
JY37-5HF,3374.125,189.637,213.607,2.723,4.05
JY37-5HF,3374.25,192.877,217.21,2.723,4.077
JY37-5HF,3374.375,192.736,219.887,2.72,4.07
JY37-5HF,3374.5,190.093,221.812,2.715,4.062
JY37-5HF,3374.625,187.397,223.111,2.712,4.085
JY37-5HF,3374.75,185.827,223.918,2.714,4.146
JY37-5HF,3374.875,185.521,224.272,2.721,4.226
JY37-5HF,3375,186.505,224.022,2.73,4.325
JY37-5HF,3375.125,188.903,223.006,2.736,4.434
JY37-5HF,3375.25,191.894,221.144,2.737,4.523
JY37-5HF,3375.375,194.382,218.544,2.734,4.569
JY37-5HF,3375.5,195.651,215.669,2.727,4.572
JY37-5HF,3375.625,194.81,213.184,2.721,4.55
JY37-5HF,3375.75,191.727,211.719,2.717,4.508
JY37-5HF,3375.875,189.267,211.597,2.714,4.459
JY37-5HF,3376,190.826,212.863,2.709,4.406
JY37-5HF,3376.125,195.813,215.016,2.704,4.338
JY37-5HF,3376.25,199.802,217.209,2.701,4.255
JY37-5HF,3376.375,199.423,218.436,2.701,4.157
JY37-5HF,3376.5,195.577,217.969,2.7,4.047
JY37-5HF,3376.625,189.763,215.347,2.694,3.923
JY37-5HF,3376.75,180.938,210.823,2.687,3.722
JY37-5HF,3378,177.241,205.764,2.728,3.2
JY37-5HF,3378.125,174.013,204.446,2.72,3.281
JY37-5HF,3378.875,162.014,207.155,2.693,3.958
JY37-5HF,3379,169.073,209.202,2.698,4.006
JY37-5HF,3379.125,174.149,210.909,2.699,3.979
JY37-5HF,3379.25,176.926,212.429,2.698,3.963
JY37-5HF,3379.375,179.655,214.007,2.701,3.995
JY37-5HF,3379.5,183.591,215.843,2.71,4.133
JY37-5HF,3379.625,188.08,217.835,2.722,4.371
JY37-5HF,3379.75,192.185,219.576,2.733,4.631
JY37-5HF,3379.875,195.616,220.447,2.743,4.847
JY37-5HF,3380,197.738,220.039,2.752,5.01
JY37-5HF,3380.125,195.571,218.008,2.754,5.085
JY37-5HF,3380.25,186.063,214.58,2.746,4.81
JY37-5HF,3380.375,175.28,210.2,2.73,4.383
JY37-5HF,3380.5,169.272,205.458,2.709,4.112
JY37-5HF,3380.625,164.652,200.972,2.689,4.021
JY37-5HF,3381.75,170.675,206.459,2.69,3.551
JY37-5HF,3381.875,179.601,209.219,2.699,3.758
JY37-5HF,3382,184.753,211.213,2.704,3.953
JY37-5HF,3382.125,187.878,212.353,2.71,4.183
JY37-5HF,3382.25,189.464,212.501,2.715,4.427
JY37-5HF,3382.375,189.627,211.73,2.716,4.605
JY37-5HF,3382.5,189.005,210.168,2.713,4.726
JY37-5HF,3382.625,187.583,208.125,2.71,4.785
JY37-5HF,3382.75,183.85,206.136,2.712,4.712
JY37-5HF,3382.875,177.77,204.861,2.713,4.474
JY37-5HF,3383,172.663,204.819,2.711,4.222
JY37-5HF,3383.125,172.313,206.055,2.708,4.129
JY37-5HF,3383.25,176.769,208.258,2.708,4.151
JY37-5HF,3383.375,182.822,210.699,2.71,4.15
JY37-5HF,3383.5,186.543,212.649,2.711,4.099
JY37-5HF,3383.625,186.096,213.453,2.707,3.953
JY37-5HF,3383.75,182.101,212.979,2.7,3.669
JY37-5HF,3383.875,177.132,211.364,2.694,3.351
JY37-5HF,3384,173.421,208.778,2.692,3.163
JY37-5HF,3384.125,170.118,205.464,2.694,3.075
JY37-5HF,3385.625,191.334,212.431,2.661,4.352
JY37-5HF,3385.75,190.578,214.59,2.672,4.4
JY37-5HF,3385.875,188.402,215.779,2.681,4.449
JY37-5HF,3386,188.895,216.557,2.687,4.538
JY37-5HF,3386.125,192.91,217.405,2.694,4.7
JY37-5HF,3386.25,197.913,218.556,2.701,4.885
JY37-5HF,3386.375,200.847,219.992,2.708,5
JY37-5HF,3386.5,201.58,221.539,2.712,5.029
JY37-5HF,3386.625,202.048,223.008,2.715,5.028
JY37-5HF,3386.75,202.836,224.304,2.716,5.023
JY37-5HF,3386.875,202.728,225.478,2.716,5.021
JY37-5HF,3387,202.239,226.658,2.714,5.031
JY37-5HF,3387.125,203.763,227.929,2.715,5.069
JY37-5HF,3387.25,207.557,229.23,2.717,5.129
JY37-5HF,3387.375,210.505,230.278,2.719,5.182
JY37-5HF,3387.5,208.476,230.515,2.718,5.201
JY37-5HF,3387.625,200.1,229.348,2.713,5.076
JY37-5HF,3387.75,187.969,226.34,2.701,4.758
JY37-5HF,3387.875,175.815,221.487,2.685,4.379
JY37-5HF,3388,164.707,215.406,2.67,4.018
JY37-5HF,3390.75,189.412,207.982,2.701,3.57
JY37-5HF,3390.875,185,205.733,2.705,3.459
JY37-5HF,3391,178.639,202.947,2.712,3.321
JY37-5HF,3391.125,172.855,200,2.719,3.207
JY37-5HF,3391.25,168.466,197.301,2.719,3.15
JY37-5HF,3392,173.677,201.063,2.713,3.97
JY37-5HF,3392.125,179.277,204.557,2.719,4.34
JY37-5HF,3392.25,183.364,208.238,2.717,4.528
JY37-5HF,3392.375,187.796,211.872,2.714,4.653
JY37-5HF,3392.5,192.828,215.168,2.716,4.799
JY37-5HF,3392.625,196.634,217.787,2.722,4.887
JY37-5HF,3392.75,198.356,219.296,2.728,4.89
JY37-5HF,3392.875,198.858,219.412,2.732,4.85
JY37-5HF,3393,198.076,218.055,2.731,4.784
JY37-5HF,3393.125,194.53,215.369,2.728,4.683
JY37-5HF,3393.25,188.39,212.04,2.721,4.531
JY37-5HF,3393.375,182.797,208.832,2.715,4.36
JY37-5HF,3393.5,179.921,206.592,2.712,4.221
JY37-5HF,3393.625,179.569,205.782,2.712,4.124
JY37-5HF,3393.75,181.036,206.574,2.716,4.023
JY37-5HF,3393.875,185.125,208.709,2.722,3.95
JY37-5HF,3394,191.615,211.555,2.728,4.009
JY37-5HF,3394.125,198.553,214.545,2.731,4.132
JY37-5HF,3394.25,203.13,217.184,2.732,4.221
JY37-5HF,3394.375,205.036,219.256,2.732,4.269
JY37-5HF,3394.5,206.262,220.663,2.733,4.321
JY37-5HF,3394.625,207.74,221.477,2.739,4.374
JY37-5HF,3394.75,208.43,221.725,2.746,4.418
JY37-5HF,3394.875,207.238,221.324,2.749,4.436
JY37-5HF,3395,205.114,220.266,2.747,4.419
JY37-5HF,3395.125,203.644,218.499,2.744,4.396
JY37-5HF,3395.25,201.519,216.065,2.74,4.31
JY37-5HF,3395.375,196.978,213.227,2.735,4.048
JY37-5HF,3395.5,191.177,210.244,2.731,3.705
JY37-5HF,3395.625,186.564,207.412,2.728,3.482
JY37-5HF,3395.75,183.489,204.881,2.727,3.382
JY37-5HF,3395.875,179.262,202.668,2.73,3.241
JY37-5HF,3397.25,180.253,205.049,2.697,3.442
JY37-5HF,3408.875,187.173,219.556,2.704,3.221
JY37-5HF,3409,208.363,223.808,2.724,4.064
JY37-5HF,3409.125,221.448,226.085,2.736,4.572
JY37-5HF,3409.25,226.844,226.24,2.745,4.713
JY37-5HF,3409.375,225.136,224.357,2.753,4.738
JY37-5HF,3409.5,217.625,221.134,2.758,4.677
JY37-5HF,3409.625,207.908,217.23,2.759,4.51
JY37-5HF,3409.75,199.841,213.471,2.753,4.339
JY37-5HF,3409.875,194.373,210.451,2.742,4.259
JY37-5HF,3410,189.36,208.54,2.728,4.2
JY37-5HF,3410.125,183.477,207.617,2.713,4.108
JY37-5HF,3410.25,179.318,207.23,2.701,4.044
JY37-5HF,3410.375,179.411,206.789,2.693,4.041
JY37-5HF,3410.5,182.213,205.858,2.692,4.093
JY37-5HF,3410.625,182.953,204.35,2.693,4.121
JY37-5HF,3410.75,178.866,202.495,2.691,4.066
JY37-5HF,3410.875,172.511,200.776,2.685,3.97
JY37-5HF,3411,168.376,199.642,2.675,3.912
JY37-5HF,3411.125,168.093,199.359,2.667,3.894
JY37-5HF,3411.25,169.997,199.803,2.667,3.881
JY37-5HF,3411.375,172.851,200.735,2.676,3.857
JY37-5HF,3411.5,176.657,201.88,2.688,3.82
JY37-5HF,3411.625,180.274,203.055,2.697,3.798
JY37-5HF,3411.75,181.935,204.203,2.699,3.813
JY37-5HF,3411.875,181.731,205.343,2.695,3.877
JY37-5HF,3412,181.839,206.439,2.691,3.985
JY37-5HF,3412.125,183.187,207.306,2.691,4.123
JY37-5HF,3412.25,184.395,207.692,2.696,4.234
JY37-5HF,3412.375,184.145,207.319,2.703,4.301
JY37-5HF,3412.5,182.063,205.861,2.708,4.341
JY37-5HF,3412.625,177.443,203.263,2.705,4.287
JY37-5HF,3412.75,169.381,199.652,2.695,4.022
JY37-5HF,3427.625,170.724,220.575,2.706,3.814
JY37-5HF,3427.75,194.549,225.608,2.722,4.32
JY37-5HF,3427.875,208.581,228.641,2.728,4.621
JY37-5HF,3428,214.011,230.037,2.734,4.723
JY37-5HF,3428.125,215.132,230.143,2.742,4.771
JY37-5HF,3428.25,213.669,229.438,2.747,4.847
JY37-5HF,3428.375,211.045,228.371,2.743,4.955
JY37-5HF,3428.5,208.979,227.109,2.735,5.058
JY37-5HF,3428.625,209.04,225.716,2.73,5.124
JY37-5HF,3428.75,210.499,224.239,2.731,5.159
JY37-5HF,3428.875,211.169,222.745,2.733,5.143
JY37-5HF,3429,209.397,221.359,2.733,5.025
JY37-5HF,3429.125,206.741,220.197,2.732,4.826
JY37-5HF,3429.25,205.482,219.381,2.73,4.624
JY37-5HF,3429.375,206.633,218.883,2.724,4.465
JY37-5HF,3429.5,207.865,218.624,2.717,4.351
JY37-5HF,3429.625,207.269,218.492,2.712,4.297
JY37-5HF,3429.75,205.52,218.397,2.715,4.302
JY37-5HF,3429.875,204.564,218.34,2.722,4.312
JY37-5HF,3430,204.995,218.388,2.732,4.307
JY37-5HF,3430.125,205.356,218.601,2.738,4.268
JY37-5HF,3430.25,204.953,219.022,2.741,4.187
JY37-5HF,3430.375,204.836,219.584,2.741,4.068
JY37-5HF,3430.5,205.522,220.133,2.74,3.954
JY37-5HF,3430.625,205.847,220.464,2.739,3.867
JY37-5HF,3430.75,204.661,220.447,2.736,3.823
JY37-5HF,3430.875,202.468,220.064,2.733,3.798
JY37-5HF,3431,200.355,219.35,2.729,3.779
JY37-5HF,3431.125,198.431,218.477,2.724,3.774
JY37-5HF,3431.25,195.672,217.613,2.72,3.81
JY37-5HF,3431.375,191.454,216.934,2.72,3.854
JY37-5HF,3431.5,187.099,216.533,2.721,3.857
JY37-5HF,3431.625,185.311,216.488,2.72,3.873
JY37-5HF,3431.75,188.339,216.859,2.715,4.023
JY37-5HF,3431.875,194.477,217.62,2.709,4.254
JY37-5HF,3432,200.373,218.702,2.706,4.423
JY37-5HF,3432.125,203.117,219.917,2.708,4.474
JY37-5HF,3432.25,202.283,221.051,2.713,4.466
JY37-5HF,3432.375,199.166,221.86,2.715,4.443
JY37-5HF,3432.5,196.038,222.244,2.714,4.431
JY37-5HF,3432.625,194.376,222.26,2.717,4.434
JY37-5HF,3432.75,194.915,222.111,2.723,4.436
JY37-5HF,3432.875,197.867,222.058,2.727,4.446
JY37-5HF,3433,201.738,222.266,2.726,4.465
JY37-5HF,3433.125,204.361,222.756,2.719,4.477
JY37-5HF,3433.25,205.821,223.367,2.716,4.481
JY37-5HF,3433.375,208.276,223.877,2.72,4.511
JY37-5HF,3433.5,212.706,224.132,2.728,4.576
JY37-5HF,3433.625,216.521,224.136,2.733,4.642
JY37-5HF,3433.75,217.246,223.971,2.73,4.69
JY37-5HF,3433.875,214.742,223.749,2.724,4.74
JY37-5HF,3434,210.925,223.519,2.718,4.772
JY37-5HF,3434.125,207.422,223.232,2.715,4.757
JY37-5HF,3434.25,205.371,222.8,2.715,4.709
JY37-5HF,3434.375,204.47,222.195,2.717,4.659
JY37-5HF,3434.5,203.23,221.509,2.722,4.607
JY37-5HF,3434.625,200.539,220.92,2.728,4.546
JY37-5HF,3434.75,197.585,220.582,2.735,4.505
JY37-5HF,3434.875,196.621,220.557,2.739,4.516
JY37-5HF,3435,197.696,220.755,2.74,4.557
JY37-5HF,3435.125,198.333,221.005,2.735,4.574
JY37-5HF,3435.25,196.748,221.157,2.728,4.536
JY37-5HF,3435.375,194.559,221.206,2.724,4.458
JY37-5HF,3435.5,194.155,221.29,2.724,4.359
JY37-5HF,3435.625,196.419,221.577,2.727,4.223
JY37-5HF,3435.75,200.35,222.129,2.728,4.071
JY37-5HF,3435.875,203.963,222.861,2.726,3.951
JY37-5HF,3436,205.718,223.532,2.723,3.9
JY37-5HF,3436.125,206.264,223.888,2.723,3.917
JY37-5HF,3436.25,207.002,223.799,2.726,3.985
JY37-5HF,3436.375,208.132,223.401,2.728,4.086
JY37-5HF,3436.5,208.976,222.968,2.729,4.203
JY37-5HF,3436.625,209.706,222.751,2.724,4.319
JY37-5HF,3436.75,210.778,222.82,2.716,4.433
JY37-5HF,3436.875,210.933,223.048,2.708,4.544
JY37-5HF,3437,208.641,223.165,2.709,4.637
JY37-5HF,3437.125,205.235,222.954,2.718,4.701
JY37-5HF,3437.25,203.426,222.401,2.729,4.725
JY37-5HF,3437.375,204.024,221.76,2.733,4.718
JY37-5HF,3437.5,205.04,221.365,2.729,4.7
JY37-5HF,3437.625,204.215,221.473,2.721,4.689
JY37-5HF,3437.75,201.436,222.078,2.713,4.693
JY37-5HF,3437.875,199.131,222.942,2.708,4.714
JY37-5HF,3438,199.64,223.703,2.705,4.766
JY37-5HF,3438.125,202.374,224.096,2.705,4.837
JY37-5HF,3438.25,205.301,224.088,2.706,4.891
JY37-5HF,3438.375,207.23,223.882,2.709,4.914
JY37-5HF,3438.5,208.176,223.747,2.71,4.923
JY37-5HF,3438.625,208.901,223.871,2.709,4.927
JY37-5HF,3438.75,210.398,224.248,2.704,4.915
JY37-5HF,3438.875,212.558,224.686,2.7,4.888
JY37-5HF,3439,213.635,224.917,2.702,4.839
JY37-5HF,3439.125,211.459,224.807,2.711,4.747
