Well Name,Depth,GR,AC,LLS,LLD,Facies
JY3,2288.061,128.072,80.445,30.878,30.938,1
JY3,2288.186,126.011,79.546,31.885,31.788,1
JY3,2288.311,122.795,80.298,30.652,30.457,1
JY3,2288.436,119.605,82.394,27.909,27.728,1
JY3,2288.561,117.348,83.101,25.209,25.135,2
JY3,2288.686,116.361,82.919,23.553,23.604,2
JY3,2288.811,116.867,82.975,23.284,23.425,2
JY3,2288.936,119.106,81.541,24.154,24.289,1
JY3,2289.061,122.91,79.265,25.101,25.153,1
JY3,2289.186,127.291,78.388,25.017,24.997,1
JY3,2289.311,129.211,78.216,23.743,23.768,1
JY3,2289.436,126.565,77.222,22.355,22.534,1
JY3,2289.561,119.754,75.572,22.253,22.622,1
JY3,2289.686,112.92,73.928,24.356,24.858,1
JY3,2289.811,108.507,72.591,28.74,29.254,1
JY3,2289.936,106.986,71.962,34.188,34.531,1
JY3,2290.061,107.282,71.93,38.053,38.15,1
JY3,2290.186,109.01,72.068,39.086,38.997,1
JY3,2290.311,110.983,72.309,38.108,37.965,1
JY3,2290.436,111.577,72.649,37.01,36.872,1
JY3,2290.561,110.303,72.801,36.317,36.188,1
JY3,2290.686,107.995,72.747,35.85,35.722,1
JY3,2290.811,105.534,72.632,35.472,35.342,1
JY3,2290.936,103.649,72.398,35.126,34.999,1
JY3,2291.061,103.007,72.191,34.774,34.659,1
JY3,2291.186,103.51,72.182,34.389,34.29,1
JY3,2291.311,104.396,72.399,33.88,33.803,1
JY3,2291.436,105.033,72.616,33.261,33.223,1
JY3,2291.561,105.651,72.688,32.708,32.725,1
JY3,2291.686,106.416,72.633,32.517,32.581,1
JY3,2291.811,106.818,72.55,32.707,32.794,1
JY3,2291.936,106.455,72.454,33.215,33.296,1
JY3,2292.061,105.805,72.413,33.91,33.961,1
JY3,2292.186,106.069,72.472,34.557,34.561,1
JY3,2292.311,107.724,72.566,34.892,34.849,1
JY3,2292.436,109.586,72.621,34.841,34.774,1
JY3,2292.561,110.497,72.812,34.558,34.485,1
JY3,2292.686,110.27,73.187,34.13,34.055,1
JY3,2292.811,109.682,73.634,33.576,33.496,1
JY3,2292.936,109.015,74.063,33.036,32.959,1
JY3,2293.061,108.397,73.771,32.814,32.749,1
JY3,2293.186,108.5,72.819,32.854,32.79,1
JY3,2293.311,109.836,72.226,32.868,32.78,1
JY3,2293.436,111.835,72.294,32.484,32.345,1
JY3,2293.561,113.044,72.592,31.594,31.414,1
JY3,2293.686,112.763,73.498,30.372,30.192,1
JY3,2293.811,111.5,74.7,29.422,29.28,1
JY3,2293.936,110.233,75.255,29.096,28.984,1
JY3,2294.061,109.834,75.128,29.297,29.174,1
JY3,2294.186,111.003,74.845,29.433,29.27,1
JY3,2294.311,113.607,74.543,29.183,28.987,1
JY3,2294.436,116.308,74.32,28.598,28.402,1
JY3,2294.561,116.974,74.074,28.09,27.93,1
JY3,2294.686,114.95,73.817,28.059,27.947,1
JY3,2294.811,111.235,74.286,28.899,28.8,1
JY3,2294.936,108.169,74.964,30.231,30.09,1
JY3,2295.061,107.323,74.949,31.475,31.264,1
JY3,2295.186,109.206,74.868,32.132,31.87,1
JY3,2295.311,111.96,75.057,32.433,32.136,1
JY3,2295.436,113.287,74.638,32.877,32.456,1
JY3,2295.561,112.222,74.106,32.994,32.314,1
JY3,2295.686,110.109,74.253,31.427,30.561,1
JY3,2295.811,108.438,74.481,27.619,26.879,1
JY3,2295.936,107.645,74.393,23.462,23.081,1
JY3,2296.061,107.635,74.357,20.771,20.751,1
JY3,2296.186,108.725,74.442,20.689,20.845,1
JY3,2296.311,110.605,74.42,23.018,23.134,1
JY3,2296.436,112.521,74.355,27.081,26.962,1
JY3,2296.561,113.831,74.272,30.718,30.312,1
JY3,2296.686,114.497,74.035,31.974,31.434,1
JY3,2296.811,114.523,73.9,30.783,30.312,1
JY3,2296.936,114.119,74.018,28.989,28.66,1
JY3,2297.061,113.387,74.08,27.877,27.66,1
JY3,2297.186,112.098,74.22,27.658,27.514,1
JY3,2297.311,110.487,74.444,28.094,27.985,1
JY3,2297.436,109.406,74.333,28.899,28.791,1
JY3,2297.561,109.755,74.173,29.736,29.594,1
JY3,2297.686,111.335,74.513,30.102,29.918,1
JY3,2297.811,113.296,75.015,29.795,29.591,1
JY3,2297.936,114.198,75.438,28.999,28.808,1
JY3,2298.061,113.36,76.03,28.201,28.031,1
JY3,2298.186,111.195,76.495,27.574,27.424,1
JY3,2298.311,109.338,76.187,27.114,26.989,1
JY3,2298.436,109.038,75.446,26.78,26.69,1
JY3,2298.561,110.722,74.847,26.586,26.534,1
JY3,2298.686,114.034,74.614,26.553,26.518,1
JY3,2298.811,117.995,74.835,26.504,26.458,1
JY3,2298.936,121.232,75.561,26.092,26.03,1
JY3,2299.061,122.505,76.147,25.306,25.258,1
JY3,2299.186,121.406,76.15,24.481,24.468,1
JY3,2299.311,117.76,75.981,23.804,23.826,1
JY3,2299.436,112.94,76.004,23.223,23.275,1
JY3,2299.561,108.31,77.258,22.743,22.827,1
JY3,2299.686,104.209,81.478,22.4,22.535,1
JY3,2299.811,99.241,85.423,22.266,22.514,2
JY3,2299.936,92.148,85.079,22.989,23.449,2
JY3,2300.061,83.109,80.668,26.356,27.153,1
JY3,2300.186,73.703,73.786,35.635,37.031,1
JY3,2300.311,65.022,64.688,65.326,68.289,1
JY3,2300.436,57.553,56.996,144.705,150.84,1
JY3,2300.561,51.579,53.338,278.336,288.441,1
JY3,2300.686,47.827,52.969,439.396,452.419,1
JY3,2300.811,46.415,53.36,575.91,589.37,1
JY3,2300.936,46.898,53.632,666.936,678.35,1
JY3,2301.061,48.803,53.746,714.399,721.644,1
JY3,2301.186,51.832,53.959,736.688,738.532,1
JY3,2301.311,56.212,54.337,738.947,734.995,1
JY3,2301.436,61.704,54.529,727.571,718.403,1
JY3,2301.561,67.273,54.401,704.867,690.98,1
JY3,2301.686,72.33,54.353,653.149,634.786,1
JY3,2301.811,76.991,55.028,543.823,522.706,1
JY3,2301.936,81.658,57.755,386.975,366.857,1
JY3,2302.061,86.701,64.076,226.351,211.487,1
JY3,2302.186,92.442,71.385,114.461,105.879,1
JY3,2302.311,98.466,76.994,57.571,53.484,1
JY3,2302.436,102.798,80.89,37.997,35.864,1
JY3,2302.561,103.13,81.701,30.709,29.422,1
JY3,2302.686,98.631,77.799,28.87,28.022,1
JY3,2302.811,90.477,71.797,31.48,30.785,1
JY3,2302.936,83,66.951,37.066,36.283,1
JY3,2303.061,79.959,63.657,44.11,43.016,1
JY3,2303.186,83.631,63.189,49.779,48.231,1
JY3,2303.311,91.741,65.577,51.624,49.7,1
JY3,2303.436,100.21,69.356,48.59,46.616,1
JY3,2303.561,104.1,72.138,43.163,41.526,1
JY3,2303.686,102.13,72.562,39.145,38.016,1
JY3,2303.811,94.875,70.291,40.109,39.401,1
JY3,2303.936,84.939,66.485,48.314,47.741,1
JY3,2304.061,74.684,62.412,64.95,63.968,1
JY3,2304.186,68.17,60.036,87.165,84.71,1
JY3,2304.311,68.698,60.114,102.974,98.38,1
JY3,2304.436,76.587,61.975,103.126,96.736,1
JY3,2304.561,88.087,64.636,87.051,80.391,1
JY3,2304.686,97.786,67.451,67.069,61.376,1
JY3,2304.811,102.858,69.536,52.2,47.842,1
JY3,2304.936,103.164,69.829,45.51,41.994,1
JY3,2305.061,100.554,68.814,44.585,41.326,1
JY3,2305.186,96.73,67.55,47.113,43.667,1
JY3,2305.311,93.814,66.659,50.405,46.6,1
JY3,2305.436,92.768,66.086,53.139,48.952,1
JY3,2305.561,93.497,65.972,54.483,49.975,1
JY3,2305.686,94.912,66.455,54.128,49.444,1
JY3,2305.811,96.695,67.421,52.181,47.52,1
JY3,2305.936,98.833,68.652,49.334,44.885,1
JY3,2306.061,100.677,69.599,46.748,42.568,1
JY3,2306.186,101.848,69.932,44.926,40.997,1
JY3,2306.311,103.118,70.131,43.854,40.125,1
JY3,2306.436,105.498,70.463,43.119,39.543,1
JY3,2306.561,108.883,70.717,42.336,38.882,1
JY3,2306.686,111.342,71.037,41.327,37.999,1
JY3,2306.811,111.628,71.368,40.336,37.139,1
JY3,2306.936,110.233,71.254,39.801,36.701,1
JY3,2307.061,108.921,70.802,39.959,36.879,1
JY3,2307.186,107.786,70.368,40.632,37.507,1
JY3,2307.311,105.494,70.173,41.414,38.224,1
JY3,2307.436,102.076,70.285,42.037,38.807,1
JY3,2307.561,98.938,70.467,42.632,39.365,1
JY3,2307.686,97.258,70.37,43.232,39.889,1
JY3,2307.811,96.513,70.228,43.277,39.875,1
JY3,2307.936,96.521,70.041,42.296,38.933,1
JY3,2308.061,97.654,69.627,40.636,37.41,1
JY3,2308.186,99.493,69.392,39.084,36.018,1
JY3,2308.311,101.114,69.614,38.09,35.161,1
JY3,2308.436,102.188,69.974,37.79,34.959,1
JY3,2308.561,103.048,70.418,38.121,35.335,1
JY3,2308.686,103.535,71.036,38.71,35.926,1
JY3,2308.811,103.144,71.498,38.868,36.122,1
JY3,2308.936,101.987,71.652,38.525,35.876,1
JY3,2309.061,100.865,71.697,38.116,35.58,1
JY3,2309.186,100.495,71.766,37.881,35.429,1
JY3,2309.311,100.985,71.815,37.678,35.291,1
JY3,2309.436,101.708,71.87,37.392,35.069,1
JY3,2309.561,102.257,71.927,37.049,34.796,1
JY3,2309.686,103.26,71.997,36.687,34.514,1
JY3,2309.811,105.036,72.241,36.328,34.243,1
JY3,2309.936,106.189,72.646,35.933,33.931,1
JY3,2310.061,105.031,73.109,35.356,33.435,1
JY3,2310.186,102.24,73.572,34.475,32.653,1
JY3,2310.311,99.696,73.91,33.396,31.695,1
JY3,2310.436,98.382,73.964,32.399,30.822,1
JY3,2310.561,97.681,73.803,31.562,30.096,1
JY3,2310.686,97.286,73.446,30.754,29.403,1
JY3,2310.811,97.049,72.998,30.01,28.791,1
JY3,2310.936,97.037,72.673,29.592,28.497,1
JY3,2311.061,98.01,72.409,29.675,28.679,1
JY3,2311.186,100.433,72.094,30.316,29.389,1
JY3,2311.311,102.587,71.843,31.402,30.509,1
JY3,2311.436,101.9,71.62,32.643,31.748,1
JY3,2311.561,98.221,71.301,33.448,32.551,1
JY3,2311.686,94.592,70.991,33.56,32.696,1
JY3,2311.811,94.24,70.739,33.086,32.298,1
JY3,2311.936,96.965,70.489,32.467,31.773,1
JY3,2312.061,100.533,70.44,31.944,31.35,1
JY3,2312.186,102.477,70.656,31.661,31.156,1
JY3,2312.311,102.727,71.184,31.528,31.09,1
JY3,2312.436,102.262,72.439,31.406,31.024,1
JY3,2312.561,101.935,73.897,31.27,30.941,1
JY3,2312.686,101.795,74.55,31.181,30.896,1
JY3,2312.811,101.852,74.574,31.15,30.9,1
JY3,2312.936,102.241,74.183,31.233,31.015,1
JY3,2313.061,102.696,73.148,31.515,31.328,1
JY3,2313.186,103.05,71.974,32.013,31.854,1
JY3,2313.311,103.748,71.373,32.612,32.475,1
JY3,2313.436,104.707,71.317,33.229,33.114,1
JY3,2313.561,104.813,71.635,33.827,33.732,1
JY3,2313.686,103.488,71.563,34.377,34.305,1
JY3,2313.811,101.438,70.68,34.884,34.842,1
JY3,2313.936,99.932,69.45,35.439,35.433,1
JY3,2314.061,99.245,68.538,36.057,36.085,1
JY3,2314.186,99.231,68.302,36.569,36.626,1
JY3,2314.311,99.852,69.334,36.673,36.753,1
JY3,2314.436,100.798,71.101,36.326,36.425,1
JY3,2314.561,101.469,72.397,35.64,35.762,1
JY3,2314.686,101.371,72.785,34.889,35.045,1
JY3,2314.811,100.84,72.627,34.284,34.486,1
JY3,2314.936,100.76,72.004,34.015,34.266,1
JY3,2315.061,101.584,71.672,34.071,34.355,1
JY3,2315.186,102.766,72.139,34.254,34.545,1
JY3,2315.311,103.478,72.909,34.229,34.494,1
JY3,2315.436,103.912,73.348,33.826,34.052,1
JY3,2315.561,104.754,73.559,33.071,33.255,1
JY3,2315.686,106.286,73.726,32.113,32.276,1
JY3,2315.811,108.666,74.171,31.205,31.381,1
JY3,2315.936,116.904,74.739,30.642,30.863,1
JY3,2316.061,129.404,74.918,30.697,30.976,1
JY3,2316.186,137.163,74.985,31.303,31.628,1
JY3,2316.311,139.367,75.142,32.24,32.58,1
JY3,2316.436,140.637,74.638,33.284,33.603,1
JY3,2316.561,141.293,73.222,34.32,34.571,1
JY3,2316.686,142.623,71.689,34.873,35.009,1
JY3,2316.811,146.513,71.015,34.476,34.499,1
JY3,2316.936,153.319,71.021,33.345,33.291,1
JY3,2317.061,160.206,71.575,32.293,32.186,2
JY3,2317.186,163.669,72.999,31.729,31.554,2
JY3,2317.311,163.856,74.653,31.511,31.227,2
JY3,2317.436,164.418,75.338,31.318,30.791,2
JY3,2317.561,167.066,75.543,30.112,29.205,2
JY3,2317.686,170.271,75.699,26.231,25.048,2
JY3,2317.811,171.424,75.792,19.82,18.754,2
JY3,2317.936,170.437,76.069,13.45,12.804,2
JY3,2318.061,168.299,76.499,9.664,9.435,2
JY3,2318.186,165.626,76.796,8.493,8.494,2
JY3,2318.311,161.836,76.95,8.95,9.067,2
JY3,2318.436,156.112,76.47,10.66,10.846,2
JY3,2318.561,150.118,75.105,13.213,13.445,1
JY3,2318.686,146.43,73.72,17.183,17.44,1
JY3,2318.811,146.565,73.256,23.909,24.049,1
JY3,2318.936,148.289,73.22,31.603,31.433,1
JY3,2319.061,149.773,73.594,36.593,36.058,1
JY3,2319.186,151.206,74.597,36.414,35.711,1
JY3,2319.311,153.333,75.393,33.622,32.959,1
JY3,2319.436,155.348,75.43,31.49,30.905,2
JY3,2319.561,156.269,75.273,30.916,30.226,2
JY3,2319.686,156.948,75.241,30.157,29.175,2
JY3,2319.811,158.331,75.377,26.737,25.524,2
JY3,2319.936,159.646,75.6,20.697,19.594,2
JY3,2320.061,159.916,75.736,14.259,13.582,2
JY3,2320.186,159.275,75.786,10.487,10.277,2
JY3,2320.311,159.126,75.883,10.181,10.266,2
JY3,2320.436,159.811,75.925,13.905,14.091,2
JY3,2320.561,160.301,75.697,21.423,21.521,2
JY3,2320.686,159.58,75.308,29.478,29.355,2
JY3,2320.811,157.252,74.953,34.577,34.218,1
JY3,2320.936,153.892,74.718,35.804,35.305,1
JY3,2321.061,150.548,74.543,35.277,34.709,1
JY3,2321.186,148.28,74.403,34.413,33.821,1
JY3,2321.311,147.653,74.34,33.369,32.804,1
JY3,2321.436,148.355,74.349,32.422,31.924,1
JY3,2321.561,149.71,74.346,32.024,31.606,1
JY3,2321.686,150.919,74.367,32.284,31.941,1
JY3,2321.811,151.482,74.52,33.017,32.737,1
JY3,2321.936,151.301,74.692,33.494,33.273,1
JY3,2322.061,150.989,74.754,33.196,33.044,1
JY3,2322.186,150.942,74.822,32.287,32.224,1
JY3,2322.311,151.126,74.96,31.593,31.626,1
JY3,2322.436,151.203,75.069,31.689,31.807,1
JY3,2322.561,150.955,75.123,32.776,32.945,1
JY3,2322.686,150.187,75.105,34.469,34.638,1
JY3,2322.811,148.879,74.932,36.06,36.181,1
JY3,2322.936,147.534,74.566,36.807,36.865,1
JY3,2323.061,146.539,74.188,36.802,36.816,1
JY3,2323.186,145.528,73.933,36.524,36.51,1
JY3,2323.311,144.276,73.85,36.217,36.173,1
JY3,2323.436,143.37,73.963,35.865,35.784,1
JY3,2323.561,143.342,74.272,35.489,35.37,1
JY3,2323.686,144.265,74.603,35.15,35.002,1
JY3,2323.811,145.782,74.824,34.888,34.732,1
JY3,2323.936,147.82,74.944,34.705,34.571,1
JY3,2324.061,150.231,75.008,34.572,34.479,1
JY3,2324.186,152.756,74.992,34.521,34.464,1
JY3,2324.311,155.056,74.836,34.656,34.595,1
JY3,2324.436,156.59,74.662,34.765,34.603,1
JY3,2324.561,156.881,74.608,33.735,33.382,1
JY3,2324.686,155.513,74.645,29.872,29.374,2
JY3,2324.811,153.344,74.698,24.033,23.579,1
JY3,2324.936,151.567,74.808,18.509,18.273,1
JY3,2325.061,151.035,74.875,15.797,15.81,1
JY3,2325.186,150.836,74.738,16.246,16.418,1
JY3,2325.311,149.964,74.524,20.168,20.333,1
JY3,2325.436,148.909,74.535,26.889,26.755,1
JY3,2325.561,149.095,74.716,33.057,32.292,1
JY3,2325.686,150.859,74.924,33.956,32.466,1
JY3,2325.811,152.706,75.175,27.714,25.967,2
JY3,2325.936,153.216,75.439,18.056,16.68,2
JY3,2326.061,151.914,75.636,10.122,9.464,2
JY3,2326.186,150.404,75.763,6.498,6.399,2
JY3,2326.311,150.57,75.686,7.009,7.172,2
JY3,2326.436,153.02,75.393,12.813,12.926,2
JY3,2326.561,155.217,75.226,22.897,22.636,2
JY3,2326.686,155.275,75.246,33.315,32.417,2
JY3,2326.811,153.518,75.474,37.49,35.969,1
JY3,2326.936,152.344,76.115,34.092,32.248,1
JY3,2327.061,153.34,77.033,25.601,23.893,2
JY3,2327.186,156.317,77.701,16.97,15.759,2
JY3,2327.311,159.276,77.975,10.91,10.278,2
JY3,2327.436,160.05,77.876,8.563,8.338,2
JY3,2327.561,158.892,77.487,9.44,9.376,2
JY3,2327.686,158.148,76.948,13.291,13.169,2
JY3,2327.811,159.321,76.56,19.664,19.254,2
JY3,2327.936,160.448,76.502,25.655,24.868,2
JY3,2328.061,159.641,76.601,29.015,27.926,2
JY3,2328.186,157.478,76.648,29.56,28.259,2
JY3,2328.311,156.401,76.569,29.291,27.678,2
JY3,2328.436,156.602,76.313,27.724,25.773,2
JY3,2328.561,156.558,76.047,23.071,21.167,2
JY3,2328.686,156.535,76.115,16.587,15.196,2
JY3,2328.811,158.194,76.71,11.171,10.485,2
JY3,2328.936,161.125,77.516,9.217,9.005,2
JY3,2329.061,162.739,77.967,11.011,10.945,2
JY3,2329.186,161.567,77.869,16.959,16.72,2
JY3,2329.311,159.507,77.506,24.993,24.353,2
JY3,2329.436,158.6,76.936,31.535,30.465,2
JY3,2329.561,160.218,76.438,33.551,32.259,2
JY3,2329.686,163.773,76.359,32.786,31.459,2
JY3,2329.811,168.019,76.397,31.694,30.388,2
JY3,2329.936,171.613,76.126,31.324,29.932,2
JY3,2330.061,174.708,75.688,30.37,28.774,2
JY3,2330.186,177.715,74.878,27.088,25.354,2
JY3,2330.311,179.938,73.743,21.125,19.59,2
JY3,2330.436,180.695,73.006,14.697,13.643,2
JY3,2330.561,179.947,72.977,10.324,9.754,2
JY3,2330.686,177.571,73.334,8.559,8.241,2
JY3,2330.811,173.167,73.827,8.11,7.883,2
JY3,2330.936,167.333,74.182,8.127,7.94,2
JY3,2331.061,162.38,74.024,8.409,8.256,2
JY3,2331.186,159.239,73.048,8.987,8.883,2
JY3,2331.311,156.922,71.079,11.199,11.115,2
JY3,2331.436,153.992,70.025,16.654,16.369,2
JY3,2331.561,150.721,72.728,23.811,23.072,1
JY3,2331.686,148.059,77.717,27.4,26.295,2
JY3,2331.811,145.583,80.489,25.688,24.595,2
JY3,2331.936,142.204,81.069,21.33,20.589,2
JY3,2332.061,137.566,80.195,19.742,19.361,2
JY3,2332.186,132.68,76.183,23.704,23.505,1
JY3,2332.311,128.792,71.11,34.575,34.316,1
JY3,2332.436,126.379,69.138,49.739,49.19,1
JY3,2332.561,125.172,69.319,64.278,63.344,1
JY3,2332.686,124.103,69.606,73.902,72.731,1
JY3,2332.811,120.948,69.31,81.107,79.94,1
JY3,2332.936,114.038,68.314,90.662,89.642,1
JY3,2333.061,103.32,66.635,107.091,106.2,1
JY3,2333.186,91.981,63.92,131.202,130.331,1
JY3,2333.311,83.162,60.318,164.042,163.006,1
JY3,2333.436,79.071,57.42,203.556,201.894,1
JY3,2333.561,79.154,56.325,238.512,235.617,1
JY3,2333.686,82.979,57.539,252.014,247.561,1
JY3,2333.811,90.174,61.104,235.304,229.769,1
JY3,2333.936,100.108,66.213,196.754,191.042,1
JY3,2334.061,110.789,70.977,150.992,146.017,1
JY3,2334.186,118.675,73.812,112.447,108.553,1
JY3,2334.311,122.528,75.102,85.737,82.877,1
JY3,2334.436,123.627,75.685,71.546,69.359,1
JY3,2334.561,125.278,76.027,63.584,61.7,1
JY3,2334.686,129.292,76.651,57.629,55.781,1
JY3,2334.811,136.347,77.874,50.393,48.542,1
JY3,2334.936,145.449,79.042,41.333,39.652,1
JY3,2335.061,155.087,79.739,32.12,30.834,2
JY3,2335.186,162.885,79.927,25.811,24.964,2
JY3,2335.311,167.674,79.591,23.372,22.828,2
JY3,2335.436,168.944,78.966,24.749,24.3,2
JY3,2335.561,167.691,78.514,28.704,28.161,2
JY3,2335.686,165.29,78.254,33.614,32.826,2
JY3,2335.811,162.766,78.022,37.04,35.941,2
JY3,2335.936,160.259,77.752,37.439,36.111,1
JY3,2336.061,157.679,77.447,34.953,33.562,1
JY3,2336.186,155.818,77.179,31.044,29.766,2
JY3,2336.311,155.29,76.962,27.693,26.582,2
JY3,2336.436,155.511,76.81,25.771,24.768,2
JY3,2336.561,155.146,76.892,24.652,23.683,2
JY3,2336.686,154.367,77.151,23.512,22.579,2
JY3,2336.811,154.432,77.28,22.583,21.695,2
JY3,2336.936,155.868,77.192,22.357,21.457,2
JY3,2337.061,157.77,76.964,22.375,21.38,2
JY3,2337.186,159.287,76.484,21.358,20.262,2
JY3,2337.311,160.301,75.885,18.764,17.697,2
JY3,2337.436,161.004,75.305,15.335,14.451,2
JY3,2337.561,161.465,74.599,12.446,11.848,2
JY3,2337.686,161.562,73.779,11.215,10.886,2
JY3,2337.811,161.206,72.863,12.663,12.509,2
JY3,2337.936,160.475,71.593,17.918,17.769,2
JY3,2338.061,159.602,70.251,26.504,26.14,2
JY3,2338.186,158.895,69.382,36.725,35.887,1
JY3,2338.311,158.843,69.234,44.632,43.207,1
JY3,2338.436,159.724,69.901,47.977,46.096,1
JY3,2338.561,161.703,71.484,46.577,44.56,1
JY3,2338.686,165.146,73.485,43.351,41.477,1
JY3,2338.811,170.988,75.454,41.397,39.729,2
JY3,2338.936,180.052,77.016,42.224,40.583,2
JY3,2339.061,190.535,77.961,43.69,41.882,2
JY3,2339.186,200.219,78.345,42.835,40.856,2
JY3,2339.311,206.297,78.281,37.953,36.064,2
JY3,2339.436,207.416,77.925,31.639,30.068,2
JY3,2339.561,203.099,77.33,26.39,25.214,2
JY3,2339.686,195.237,76.495,23.699,22.847,2
JY3,2339.811,187.626,75.544,23.578,22.941,2
JY3,2339.936,183.188,74.577,26.196,25.655,2
JY3,2340.061,182.725,73.567,31.977,31.438,2
JY3,2340.186,184.307,72.557,41.019,40.391,2
JY3,2340.311,184.26,71.81,52.475,51.654,2
JY3,2340.436,179.367,71.48,64.513,63.453,1
JY3,2340.561,170.318,71.051,76.871,75.514,1
JY3,2340.686,161.56,70.22,89.03,87.209,1
JY3,2340.811,158.303,69.757,98.042,95.571,1
JY3,2340.936,162.234,69.917,99.834,96.599,1
JY3,2341.061,171.182,70.317,90.05,86.284,1
JY3,2341.186,180.641,71.059,71.399,67.733,1
JY3,2341.311,188.947,72.307,49.413,46.602,2
JY3,2341.436,196.61,73.503,32.65,30.999,2
JY3,2341.561,203.203,74.355,24.319,23.539,2
JY3,2341.686,206.022,75.193,23.686,23.184,2
JY3,2341.811,203.342,76.285,26.429,25.749,2
JY3,2341.936,196.434,77.352,28.465,27.461,2
JY3,2342.061,187.297,78.14,26.413,25.32,2
JY3,2342.186,178.563,78.742,21.479,20.66,2
JY3,2342.311,172.039,79.155,17.038,16.654,2
JY3,2342.436,168.995,79.312,16.443,16.37,2
JY3,2342.561,168.335,79.362,19.907,19.948,2
JY3,2342.686,169.622,79.478,26.653,26.595,2
JY3,2342.811,173.2,79.68,33.345,32.995,2
JY3,2342.936,177.701,79.891,36.344,35.691,2
JY3,2343.061,180.165,80.212,34.516,33.712,2
JY3,2343.186,178.695,80.614,30.419,29.646,2
JY3,2343.311,175.288,80.901,26.765,26.093,2
JY3,2343.436,172.924,81.034,24.674,24.041,2
JY3,2343.561,172.739,81.071,23.346,22.644,2
JY3,2343.686,173.859,81.014,21.394,20.626,2
JY3,2343.811,175.566,81.017,18.306,17.615,2
JY3,2343.936,177.811,81.26,15.373,14.819,2
JY3,2344.061,180.101,81.774,13.28,12.814,2
JY3,2344.186,180.674,82.488,11.633,11.211,2
JY3,2344.311,179.445,83.122,10.018,9.689,2
JY3,2344.436,178.216,83.398,8.919,8.73,2
JY3,2344.561,178.993,83.187,8.958,8.906,2
JY3,2344.686,181.089,82.607,10.926,10.984,2
JY3,2344.811,182.947,81.824,16.546,16.602,2
JY3,2344.936,183.946,81.207,25.201,25.058,2
JY3,2345.061,184.734,81.012,33.454,32.994,2
JY3,2345.186,185.787,81.221,37.711,36.989,2
JY3,2345.311,186.551,81.508,38.406,37.569,2
JY3,2345.436,185.942,81.562,37.885,37.037,2
JY3,2345.561,183.34,80.988,37.814,36.99,2
JY3,2345.686,181.521,80.255,38.367,37.555,2
JY3,2345.811,183.944,79.89,39.568,38.722,2
JY3,2345.936,191.491,79.727,41.178,40.237,2
JY3,2346.061,199.794,79.705,42.605,41.527,2
JY3,2346.186,204.672,80.115,42.933,41.678,2
JY3,2346.311,204.186,80.153,40.757,39.348,2
JY3,2346.436,199.608,78.963,35.941,34.49,2
JY3,2346.561,193.345,77.378,29.516,28.194,2
JY3,2346.686,188.798,76.733,23.634,22.555,2
JY3,2346.811,186.802,76.742,19.506,18.697,2
JY3,2346.936,185.572,77.215,17.827,17.227,2
JY3,2347.061,182.485,78.224,18.281,17.781,2
JY3,2347.186,177.066,78.721,20.734,20.182,2
JY3,2347.311,170.606,77.823,25.011,24.105,2
JY3,2347.436,165.413,76.898,28.959,27.38,2
JY3,2347.561,163.64,76.681,29.169,26.927,2
JY3,2347.686,166.657,77,23.498,21.237,2
JY3,2347.811,172.849,77.93,15.207,13.592,2
JY3,2347.936,179.705,79.26,8.769,8.002,2
JY3,2348.061,184.578,80.125,6.203,5.965,2
JY3,2348.186,187.331,80.574,6.263,6.251,2
JY3,2348.311,189.299,81.05,8.168,8.226,2
JY3,2348.436,191.231,81.514,11.225,11.27,2
JY3,2348.561,191.784,81.82,14.906,14.9,2
JY3,2348.686,188.461,81.814,19.633,19.525,2
JY3,2348.811,181.963,81.517,25.629,25.292,2
JY3,2348.936,174.846,81.139,31.866,31.17,2
JY3,2349.061,170.416,80.838,36.012,34.977,2
JY3,2349.186,169.005,80.567,37.685,36.454,2
JY3,2349.311,169.378,80.345,37.985,36.687,1
JY3,2349.436,169.513,80.132,38.364,37.051,1
JY3,2349.561,168.032,79.648,39.363,38.063,1
JY3,2349.686,163.352,78.345,41.566,40.306,2
JY3,2349.811,155.11,76.14,45.668,44.439,1
JY3,2349.936,145.442,73.589,52.126,50.867,1
JY3,2350.061,137.995,71.054,61.329,59.912,1
JY3,2350.186,134.04,68.765,71.71,70.003,1
JY3,2350.311,132.187,67.338,80.956,78.893,1
JY3,2350.436,130.483,67.108,86.503,84.156,1
