Well Name,Depth,GR,AC,DEN
JY7-2HF,2793.75,141.059,215.634,2.552
JY7-2HF,2793.875,141.226,215.628,2.543
JY7-2HF,2794,141.337,215.047,2.535
JY7-2HF,2794.125,141.232,214.147,2.541
JY7-2HF,2794.25,141.471,213.465,2.549
JY7-2HF,2794.375,142.41,213.354,2.559
JY7-2HF,2794.5,143.212,213.771,2.567
JY7-2HF,2794.625,143.25,214.269,2.571
JY7-2HF,2794.75,142.724,214.216,2.573
JY7-2HF,2794.875,142.072,213.628,2.572
JY7-2HF,2795,141.505,212.877,2.572
JY7-2HF,2795.125,141.019,212.439,2.573
JY7-2HF,2795.25,140.74,212.814,2.575
JY7-2HF,2795.375,140.374,213.773,2.577
JY7-2HF,2795.5,139.787,214.693,2.576
JY7-2HF,2795.625,139.317,215.07,2.581
JY7-2HF,2795.75,139.337,214.718,2.573
JY7-2HF,2795.875,139.47,214.016,2.565
JY7-2HF,2796,139.075,213.391,2.564
JY7-2HF,2796.125,138.973,213.155,2.566
JY7-2HF,2796.25,140.025,213.247,2.581
JY7-2HF,2796.375,141.992,213.332,2.573
JY7-2HF,2796.5,143.333,213.245,2.573
JY7-2HF,2796.625,143.324,212.946,2.574
JY7-2HF,2796.75,142.694,212.558,2.57
JY7-2HF,2796.875,142.249,212.235,2.571
JY7-2HF,2797,142.149,212.054,2.571
JY7-2HF,2797.125,141.787,212.049,2.575
JY7-2HF,2797.25,141.137,212.259,2.578
JY7-2HF,2797.375,140.568,212.625,2.579
JY7-2HF,2797.5,140.45,212.968,2.579
JY7-2HF,2797.625,140.333,213.079,2.588
JY7-2HF,2797.75,139.771,213.213,2.59
JY7-2HF,2797.875,138.879,213.808,2.59
JY7-2HF,2798,138.179,214.648,2.587
JY7-2HF,2798.125,137.969,215.256,2.582
JY7-2HF,2798.25,137.798,215.267,2.59
JY7-2HF,2798.375,137.557,214.807,2.584
JY7-2HF,2798.5,137.202,214.308,2.579
JY7-2HF,2798.625,136.967,214.351,2.575
JY7-2HF,2798.75,136.526,215.064,2.577
JY7-2HF,2798.875,135.76,215.735,2.593
JY7-2HF,2799,135.138,216,2.594
JY7-2HF,2799.125,134.914,215.95,2.595
JY7-2HF,2799.25,135.269,215.856,2.585
JY7-2HF,2799.375,136.061,215.883,2.584
JY7-2HF,2799.5,137.533,215.972,2.598
JY7-2HF,2799.625,139.247,215.873,2.601
JY7-2HF,2799.75,140.601,215.265,2.595
JY7-2HF,2799.875,141.329,214.419,2.59
JY7-2HF,2800,141.525,213.741,2.583
JY7-2HF,2800.125,141.111,213.459,2.581
JY7-2HF,2800.25,139.704,213.756,2.586
JY7-2HF,2800.375,137.776,214.483,2.569
JY7-2HF,2800.5,136.099,215.29,2.578
JY7-2HF,2800.625,135.407,215.862,2.58
JY7-2HF,2800.75,135.665,216.099,2.586
JY7-2HF,2800.875,136.545,216.032,2.596
JY7-2HF,2801,137.848,215.6,2.596
JY7-2HF,2801.125,139.373,214.865,2.599
JY7-2HF,2801.25,140.976,214.153,2.597
JY7-2HF,2801.375,141.899,213.809,2.609
JY7-2HF,2801.5,141.472,213.914,2.623
JY7-2HF,2801.625,139.999,214.298,2.628
JY7-2HF,2801.75,138.428,214.573,2.636
JY7-2HF,2801.875,137.475,214.577,2.629
JY7-2HF,2802,136.938,214.44,2.614
JY7-2HF,2802.125,136.767,214.351,2.597
JY7-2HF,2802.25,137.084,214.357,2.594
JY7-2HF,2802.375,137.711,214.375,2.621
JY7-2HF,2802.5,138.209,214.454,2.651
JY7-2HF,2802.625,138.085,214.778,2.663
JY7-2HF,2802.75,137.243,215.475,2.677
JY7-2HF,2802.875,135.724,216.076,2.661
JY7-2HF,2803,134.055,216.035,2.609
JY7-2HF,2803.125,132.909,215.284,2.588
JY7-2HF,2803.25,132.421,214.442,2.577
JY7-2HF,2803.375,132.352,214.15,2.595
JY7-2HF,2803.5,132.621,214.488,2.609
JY7-2HF,2803.625,133.401,215.097,2.611
JY7-2HF,2803.75,134.658,215.479,2.616
JY7-2HF,2803.875,136.044,215.673,2.614
JY7-2HF,2804,137.053,215.822,2.61
JY7-2HF,2804.125,137.46,215.882,2.602
JY7-2HF,2804.25,137.514,215.81,2.593
JY7-2HF,2804.375,137.592,215.675,2.587
JY7-2HF,2804.5,137.55,215.54,2.586
JY7-2HF,2804.625,137.025,215.544,2.598
JY7-2HF,2804.75,136.131,215.681,2.605
JY7-2HF,2804.875,135.415,215.678,2.612
JY7-2HF,2805,135.003,215.535,2.617
JY7-2HF,2805.125,134.623,215.472,2.619
JY7-2HF,2805.25,134.49,215.683,2.623
JY7-2HF,2805.375,134.879,216.234,2.618
JY7-2HF,2805.5,135.688,217.117,2.615
JY7-2HF,2805.625,136.535,218.126,2.613
JY7-2HF,2805.75,137.593,218.629,2.609
JY7-2HF,2805.875,138.738,217.84,2.603
JY7-2HF,2806,139.42,216.109,2.583
JY7-2HF,2806.125,139.301,214.614,2.568
JY7-2HF,2806.25,138.825,214.051,2.561
JY7-2HF,2806.375,138.523,214.018,2.564
JY7-2HF,2806.5,138.231,214.09,2.576
JY7-2HF,2806.625,138.377,213.927,2.588
JY7-2HF,2806.75,139.127,213.367,2.594
JY7-2HF,2806.875,140.245,212.825,2.591
JY7-2HF,2807,140.848,212.737,2.584
JY7-2HF,2807.125,140.904,213.219,2.575
JY7-2HF,2807.25,141.005,214.024,2.563
JY7-2HF,2807.375,140.671,214.724,2.558
JY7-2HF,2807.5,139.773,215.171,2.557
JY7-2HF,2807.625,138.757,215.438,2.564
JY7-2HF,2807.75,138.753,215.899,2.571
JY7-2HF,2807.875,139.537,216.715,2.571
JY7-2HF,2808,139.98,217.738,2.567
JY7-2HF,2808.125,139.913,218.777,2.564
JY7-2HF,2808.25,139.517,219.636,2.556
JY7-2HF,2808.375,138.952,220.189,2.549
JY7-2HF,2808.5,137.504,220.351,2.55
JY7-2HF,2808.625,135.567,220.115,2.562
JY7-2HF,2808.75,134.319,219.466,2.569
JY7-2HF,2808.875,134.385,218.482,2.58
JY7-2HF,2809,135.26,217.245,2.6
JY7-2HF,2809.125,135.896,215.931,2.632
JY7-2HF,2809.25,136.159,214.94,2.653
JY7-2HF,2809.375,136.789,214.615,2.602
JY7-2HF,2809.5,137.717,215.028,2.58
JY7-2HF,2809.625,138.045,215.983,2.581
JY7-2HF,2809.75,137.14,217.014,2.594
JY7-2HF,2809.875,135.796,217.573,2.612
JY7-2HF,2810,135.479,217.471,2.633
JY7-2HF,2810.125,135.931,217.096,2.631
JY7-2HF,2810.25,136.391,216.958,2.627
JY7-2HF,2810.375,136.494,216.759,2.607
JY7-2HF,2810.5,137.245,216.246,2.586
JY7-2HF,2810.625,139.237,215.631,2.573
JY7-2HF,2810.75,141.27,215.346,2.561
JY7-2HF,2810.875,142.215,215.381,2.574
JY7-2HF,2811,141.693,215.576,2.577
JY7-2HF,2811.125,140.932,215.553,2.58
JY7-2HF,2811.25,140.388,214.924,2.584
JY7-2HF,2811.375,139.876,214.228,2.587
JY7-2HF,2811.5,139.168,213.964,2.579
JY7-2HF,2811.625,138.211,214.198,2.57
JY7-2HF,2811.75,137.666,214.833,2.567
JY7-2HF,2811.875,137.763,215.627,2.568
JY7-2HF,2812,138.299,216.395,2.573
JY7-2HF,2812.125,138.522,217.063,2.581
JY7-2HF,2812.25,137.833,217.609,2.581
JY7-2HF,2812.375,136.655,218,2.583
JY7-2HF,2812.5,135.562,218.219,2.583
JY7-2HF,2812.625,134.636,218.294,2.582
JY7-2HF,2812.75,133.412,218.301,2.579
JY7-2HF,2812.875,132.075,218.327,2.583
JY7-2HF,2813,131.272,218.237,2.589
JY7-2HF,2813.125,131.354,217.831,2.591
JY7-2HF,2813.25,132.106,217.035,2.588
JY7-2HF,2813.375,133.18,216.022,2.583
JY7-2HF,2813.5,134.394,215.14,2.579
JY7-2HF,2813.625,135.555,214.848,2.578
JY7-2HF,2813.75,136.679,215.376,2.569
JY7-2HF,2813.875,137.92,216.349,2.566
JY7-2HF,2814,139.388,217.416,2.569
JY7-2HF,2814.125,140.477,218.26,2.575
JY7-2HF,2814.25,140.785,218.76,2.584
JY7-2HF,2814.375,140.317,219.124,2.586
JY7-2HF,2814.5,139.646,219.381,2.584
JY7-2HF,2814.625,139.044,219.403,2.584
JY7-2HF,2814.75,138.45,219.068,2.584
JY7-2HF,2814.875,138.251,218.539,2.577
JY7-2HF,2815,138.383,218.075,2.582
JY7-2HF,2815.125,138.803,217.895,2.576
JY7-2HF,2815.25,139.047,218.003,2.574
JY7-2HF,2815.375,139.183,218.099,2.57
JY7-2HF,2815.5,139.148,217.981,2.563
JY7-2HF,2815.625,138.596,217.655,2.565
JY7-2HF,2815.75,137.948,217.389,2.559
JY7-2HF,2815.875,137.555,217.459,2.563
JY7-2HF,2816,137.742,217.963,2.566
JY7-2HF,2816.125,137.949,218.871,2.566
JY7-2HF,2816.25,137.114,219.991,2.564
JY7-2HF,2816.375,135.541,220.884,2.564
JY7-2HF,2816.5,133.992,221.128,2.569
JY7-2HF,2816.625,133.273,220.681,2.583
JY7-2HF,2816.75,132.649,220.164,2.592
JY7-2HF,2816.875,131.576,219.958,2.59
JY7-2HF,2817,131.036,219.938,2.585
JY7-2HF,2817.125,131.616,219.807,2.57
JY7-2HF,2817.25,133.091,219.257,2.568
JY7-2HF,2817.375,134.065,218.451,2.566
JY7-2HF,2817.5,134.51,217.704,2.56
JY7-2HF,2817.625,134.846,217.303,2.551
JY7-2HF,2817.75,135.12,217.461,2.547
JY7-2HF,2817.875,135.332,218.054,2.554
JY7-2HF,2818,135.237,218.896,2.564
JY7-2HF,2818.125,135.011,219.766,2.57
JY7-2HF,2818.25,134.935,220.376,2.571
JY7-2HF,2818.375,135.414,220.576,2.572
JY7-2HF,2818.5,136.458,220.197,2.567
JY7-2HF,2818.625,137.243,219.226,2.566
JY7-2HF,2818.75,137.439,218.107,2.568
JY7-2HF,2818.875,137.597,217.278,2.574
JY7-2HF,2819,138.454,216.746,2.581
JY7-2HF,2819.125,139.726,216.335,2.585
JY7-2HF,2819.25,140.321,215.739,2.591
JY7-2HF,2819.375,139.754,214.85,2.591
JY7-2HF,2819.5,138.295,213.965,2.591
JY7-2HF,2819.625,136.645,213.576,2.591
JY7-2HF,2819.75,135.369,213.835,2.586
JY7-2HF,2819.875,134.719,214.335,2.593
JY7-2HF,2820,134.675,214.925,2.601
JY7-2HF,2820.125,135.117,215.782,2.598
JY7-2HF,2820.25,136.13,217.332,2.592
JY7-2HF,2820.375,137.488,219.231,2.59
JY7-2HF,2820.5,138.34,220.607,2.59
JY7-2HF,2820.625,138.437,220.748,2.594
JY7-2HF,2820.75,138.291,219.508,2.589
JY7-2HF,2820.875,138.689,217.76,2.589
JY7-2HF,2821,139.796,216.172,2.595
JY7-2HF,2821.125,141.12,215.154,2.599
JY7-2HF,2821.25,141.934,214.931,2.601
JY7-2HF,2821.375,141.977,215.379,2.594
JY7-2HF,2821.5,141.78,216.581,2.588
JY7-2HF,2821.625,141.728,218.349,2.588
JY7-2HF,2821.75,141.453,219.592,2.597
JY7-2HF,2821.875,140.734,219.454,2.616
JY7-2HF,2822,139.891,218.144,2.629
JY7-2HF,2822.125,139.062,216.466,2.616
JY7-2HF,2822.25,137.694,215.272,2.599
JY7-2HF,2822.375,135.585,214.535,2.593
JY7-2HF,2822.5,134.055,213.919,2.606
JY7-2HF,2822.625,133.976,213.288,2.616
JY7-2HF,2822.75,134.783,213.067,2.615
JY7-2HF,2822.875,135.49,213.38,2.604
JY7-2HF,2823,136.489,213.861,2.59
JY7-2HF,2823.125,138.927,214.302,2.581
JY7-2HF,2823.25,141.927,214.695,2.584
JY7-2HF,2823.375,144.045,214.956,2.584
JY7-2HF,2823.5,144.559,214.869,2.578
JY7-2HF,2823.625,144.333,214.34,2.568
JY7-2HF,2823.75,143.782,213.569,2.564
JY7-2HF,2823.875,142.419,213.162,2.571
JY7-2HF,2824,140.64,213.638,2.571
JY7-2HF,2824.125,139.045,215.025,2.575
JY7-2HF,2824.25,138.388,216.285,2.571
JY7-2HF,2824.375,138.458,216.514,2.568
JY7-2HF,2824.5,139.429,215.768,2.566
JY7-2HF,2824.625,141.013,214.719,2.562
JY7-2HF,2824.75,142.056,214.275,2.58
JY7-2HF,2824.875,141.908,214.892,2.579
JY7-2HF,2825,140.917,216.252,2.577
JY7-2HF,2825.125,140.11,217.355,2.57
JY7-2HF,2825.25,139.185,217.239,2.561
JY7-2HF,2825.375,137.791,215.901,2.566
JY7-2HF,2825.5,135.965,214.326,2.567
JY7-2HF,2825.625,134.613,213.591,2.571
JY7-2HF,2825.75,134.221,214.157,2.572
JY7-2HF,2825.875,134.474,215.562,2.568
JY7-2HF,2826,135.08,217.429,2.562
JY7-2HF,2826.125,135.43,219.115,2.562
JY7-2HF,2826.25,135.781,219.761,2.563
JY7-2HF,2826.375,136.187,219.621,2.569
JY7-2HF,2826.5,136.882,218.906,2.576
JY7-2HF,2826.625,137.6,217.619,2.578
JY7-2HF,2826.75,137.932,216.345,2.569
JY7-2HF,2826.875,138.056,215.893,2.562
JY7-2HF,2827,138.073,216.402,2.56
JY7-2HF,2827.125,138.312,217.507,2.556
JY7-2HF,2827.25,138.321,218.165,2.552
JY7-2HF,2827.375,137.581,217.389,2.552
JY7-2HF,2827.5,136.562,215.172,2.565
JY7-2HF,2827.625,136.187,212.725,2.571
JY7-2HF,2827.75,137.09,211.521,2.573
JY7-2HF,2827.875,138.54,211.651,2.566
JY7-2HF,2828,139.449,212.782,2.555
JY7-2HF,2828.125,139.788,214.093,2.549
JY7-2HF,2828.25,140.127,214.641,2.55
JY7-2HF,2828.375,140.738,214.689,2.555
JY7-2HF,2828.5,140.802,214.616,2.562
JY7-2HF,2828.625,139.911,214.642,2.566
JY7-2HF,2828.75,139.072,214.752,2.569
JY7-2HF,2828.875,139.26,214.551,2.575
JY7-2HF,2829,140.215,214.055,2.575
JY7-2HF,2829.125,141,213.775,2.572
JY7-2HF,2829.25,141.868,214.242,2.572
JY7-2HF,2829.375,143.863,214.873,2.576
JY7-2HF,2829.5,146.106,214.763,2.576
JY7-2HF,2829.625,147.397,213.647,2.579
JY7-2HF,2829.75,147.4,212.327,2.578
JY7-2HF,2829.875,147.199,211.696,2.581
JY7-2HF,2830,146.993,211.826,2.587
JY7-2HF,2830.125,145.932,212.289,2.592
JY7-2HF,2830.25,144.619,212.436,2.581
JY7-2HF,2830.375,143.945,212.357,2.583
JY7-2HF,2830.5,144.567,212.326,2.581
JY7-2HF,2830.625,145.492,212.996,2.58
JY7-2HF,2830.75,145.998,214.079,2.575
JY7-2HF,2830.875,145.838,214.896,2.562
JY7-2HF,2831,144.849,215.212,2.554
JY7-2HF,2831.125,143.383,214.906,2.566
JY7-2HF,2831.25,141.531,214.141,2.573
JY7-2HF,2831.375,139.719,213.353,2.578
JY7-2HF,2831.5,138.656,212.822,2.582
JY7-2HF,2831.625,138.575,212.476,2.58
JY7-2HF,2831.75,139.379,211.817,2.579
JY7-2HF,2831.875,140.222,211.011,2.578
JY7-2HF,2832,140.897,210.695,2.577
JY7-2HF,2832.125,141.381,211.131,2.579
JY7-2HF,2832.25,141.628,211.967,2.585
JY7-2HF,2832.375,141.955,212.496,2.579
JY7-2HF,2832.5,142.455,212.393,2.585
JY7-2HF,2832.625,143.405,211.783,2.582
JY7-2HF,2832.75,144.434,211.38,2.578
JY7-2HF,2832.875,145.275,211.599,2.581
JY7-2HF,2833,145.66,212.29,2.583
JY7-2HF,2833.125,145.569,213.117,2.586
JY7-2HF,2833.25,145.23,213.862,2.592
JY7-2HF,2833.375,144.656,214.595,2.593
JY7-2HF,2833.5,143.912,215.266,2.589
JY7-2HF,2833.625,143.552,215.704,2.586
JY7-2HF,2833.75,143.444,215.648,2.587
JY7-2HF,2833.875,143.245,215.218,2.586
JY7-2HF,2834,142.739,214.791,2.582
JY7-2HF,2834.125,142.545,214.736,2.577
JY7-2HF,2834.25,143.008,215.154,2.575
JY7-2HF,2834.375,143.551,215.589,2.575
JY7-2HF,2834.5,143.944,215.859,2.578
JY7-2HF,2834.625,144.067,216.143,2.577
JY7-2HF,2834.75,144.194,216.695,2.58
JY7-2HF,2834.875,144.15,217.339,2.585
JY7-2HF,2835,144.432,217.769,2.586
JY7-2HF,2835.125,145.066,217.819,2.58
JY7-2HF,2835.25,145.504,217.444,2.564
JY7-2HF,2835.375,145.374,216.884,2.563
JY7-2HF,2835.5,144.995,216.191,2.564
JY7-2HF,2835.625,144.832,215.326,2.566
JY7-2HF,2835.75,144.551,214.565,2.576
JY7-2HF,2835.875,144.091,214.316,2.573
JY7-2HF,2836,143.678,214.764,2.565
JY7-2HF,2836.125,143.83,215.635,2.559
JY7-2HF,2836.25,144.541,216.192,2.569
JY7-2HF,2836.375,145.23,216.017,2.596
JY7-2HF,2836.5,145.028,215.31,2.621
JY7-2HF,2836.625,143.97,214.647,2.635
JY7-2HF,2836.75,143.252,214.694,2.618
JY7-2HF,2836.875,143.649,215.404,2.6
JY7-2HF,2837,144.556,216.409,2.59
JY7-2HF,2837.125,144.926,217.272,2.586
JY7-2HF,2837.25,144.877,217.626,2.589
JY7-2HF,2837.375,145.054,217.483,2.587
JY7-2HF,2837.5,145.575,216.912,2.585
JY7-2HF,2837.625,145.869,216.252,2.585
JY7-2HF,2837.75,145.443,215.933,2.587
JY7-2HF,2837.875,144.67,215.877,2.589
JY7-2HF,2838,143.964,215.779,2.605
JY7-2HF,2838.125,143.706,215.373,2.617
JY7-2HF,2838.25,143.552,214.506,2.619
JY7-2HF,2838.375,143.154,213.584,2.613
JY7-2HF,2838.5,142.79,213.25,2.603
JY7-2HF,2838.625,142.579,213.936,2.596
JY7-2HF,2838.75,142.684,215.35,2.595
JY7-2HF,2838.875,142.695,216.741,2.595
JY7-2HF,2839,142.795,217.657,2.597
JY7-2HF,2839.125,143.145,217.867,2.597
JY7-2HF,2839.25,143.059,217.141,2.592
JY7-2HF,2839.375,142.427,215.834,2.59
JY7-2HF,2839.5,141.357,214.516,2.589
JY7-2HF,2839.625,140.495,213.783,2.585
JY7-2HF,2839.75,139.486,213.85,2.582
JY7-2HF,2839.875,138.3,214.159,2.578
JY7-2HF,2840,137.895,214.527,2.571
JY7-2HF,2840.125,138.753,215.094,2.57
JY7-2HF,2840.25,140.503,215.83,2.574
JY7-2HF,2840.375,141.945,216.344,2.577
JY7-2HF,2840.5,142.847,216.364,2.577
JY7-2HF,2840.625,143.178,215.711,2.575
JY7-2HF,2840.75,142.821,214.564,2.569
JY7-2HF,2840.875,141.963,213.869,2.571
JY7-2HF,2841,141.099,213.908,2.575
JY7-2HF,2841.125,140.779,214.377,2.576
JY7-2HF,2841.25,141.353,214.911,2.57
JY7-2HF,2841.375,142.612,215.345,2.564
JY7-2HF,2841.5,144.057,215.611,2.567
JY7-2HF,2841.625,144.999,215.768,2.574
JY7-2HF,2841.75,145.33,216.184,2.579
JY7-2HF,2841.875,145.426,216.924,2.583
JY7-2HF,2842,145.654,217.385,2.588
JY7-2HF,2842.125,145.697,216.567,2.584
JY7-2HF,2842.25,145.312,214.574,2.58
JY7-2HF,2842.375,144.997,213.105,2.576
JY7-2HF,2842.5,145.25,212.857,2.571
JY7-2HF,2842.625,145.449,214.012,2.567
JY7-2HF,2842.75,144.337,216.201,2.571
JY7-2HF,2842.875,142.273,218.07,2.567
JY7-2HF,2843,140.672,218.328,2.571
JY7-2HF,2843.125,140.42,216.785,2.573
JY7-2HF,2843.25,140.835,214.782,2.573
JY7-2HF,2843.375,141.708,213.58,2.579
JY7-2HF,2843.5,142.976,213.551,2.573
JY7-2HF,2843.625,144.361,214.557,2.567
JY7-2HF,2843.75,145.364,215.976,2.562
JY7-2HF,2843.875,145.899,217.101,2.563
JY7-2HF,2844,146.492,217.72,2.571
JY7-2HF,2844.125,147.151,217.92,2.58
JY7-2HF,2844.25,147.699,217.962,2.579
JY7-2HF,2844.375,147.911,218.193,2.582
JY7-2HF,2844.5,148.054,218.744,2.578
JY7-2HF,2844.625,148.228,219.488,2.573
JY7-2HF,2844.75,148.038,219.897,2.574
JY7-2HF,2844.875,147.495,219.51,2.569
JY7-2HF,2845,146.758,218.315,2.575
JY7-2HF,2845.125,146.27,216.701,2.586
JY7-2HF,2845.25,145.908,215.417,2.59
JY7-2HF,2845.375,145.577,214.995,2.586
JY7-2HF,2845.5,145.192,215.368,2.581
JY7-2HF,2845.625,144.595,216.304,2.582
JY7-2HF,2845.75,143.963,217.462,2.588
JY7-2HF,2845.875,143.557,218.322,2.597
JY7-2HF,2846,143.791,218.582,2.599
JY7-2HF,2846.125,144.013,218.398,2.591
JY7-2HF,2846.25,143.725,218.235,2.593
JY7-2HF,2846.375,142.971,218.235,2.581
JY7-2HF,2846.5,142.36,218.355,2.576
JY7-2HF,2846.625,141.888,218.409,2.574
JY7-2HF,2846.75,141.067,218.153,2.574
JY7-2HF,2846.875,140.043,217.876,2.58
JY7-2HF,2847,139.371,217.969,2.6
JY7-2HF,2847.125,139.642,218.582,2.594
JY7-2HF,2847.25,140.703,219.405,2.585
JY7-2HF,2847.375,142.424,219.691,2.585
JY7-2HF,2847.5,144.17,219.148,2.603
JY7-2HF,2847.625,145.256,218.114,2.636
JY7-2HF,2847.75,145.433,217.095,2.633
JY7-2HF,2847.875,145.049,216.295,2.619
JY7-2HF,2848,144.384,216.021,2.605
JY7-2HF,2848.125,143.248,216.53,2.597
JY7-2HF,2848.25,142.152,217.564,2.598
JY7-2HF,2848.375,141.617,218.512,2.585
JY7-2HF,2848.5,141.688,218.949,2.553
JY7-2HF,2848.625,141.583,218.672,2.533
JY7-2HF,2848.75,141.097,217.904,2.519
JY7-2HF,2848.875,140.502,217.165,2.508
JY7-2HF,2849,139.915,216.537,2.505
JY7-2HF,2849.125,139.379,215.886,2.512
JY7-2HF,2849.25,139.029,215.179,2.541
JY7-2HF,2849.375,139.273,214.561,2.572
JY7-2HF,2849.5,140.001,214.254,2.595
JY7-2HF,2849.625,140.878,214.331,2.61
JY7-2HF,2849.75,141.706,214.771,2.602
JY7-2HF,2849.875,142.69,215.471,2.598
JY7-2HF,2850,143.935,216.217,2.594
JY7-2HF,2850.125,145.296,216.637,2.595
JY7-2HF,2850.25,146.622,216.567,2.599
JY7-2HF,2850.375,147.568,216.211,2.593
JY7-2HF,2850.5,148.226,215.651,2.577
JY7-2HF,2850.625,148.627,215.243,2.576
JY7-2HF,2850.75,148.866,215.303,2.583
JY7-2HF,2850.875,148.591,215.416,2.589
JY7-2HF,2851,147.83,215.111,2.59
JY7-2HF,2851.125,147.276,214.35,2.59
JY7-2HF,2851.25,147.174,213.631,2.577
JY7-2HF,2851.375,147.432,213.642,2.569
JY7-2HF,2851.5,147.699,214.726,2.566
JY7-2HF,2851.625,148.122,216.343,2.566
JY7-2HF,2851.75,148.685,217.438,2.57
JY7-2HF,2851.875,148.223,217.58,2.574
JY7-2HF,2852,146.635,216.984,2.57
JY7-2HF,2852.125,144.563,216.197,2.571
JY7-2HF,2852.25,142.853,215.612,2.579
JY7-2HF,2852.375,141.876,215.328,2.591
JY7-2HF,2852.5,141.337,215.458,2.594
JY7-2HF,2852.625,142.049,216.159,2.595
JY7-2HF,2852.75,143.56,217.234,2.593
JY7-2HF,2852.875,145.346,217.863,2.591
JY7-2HF,2853,146.582,217.622,2.589
JY7-2HF,2853.125,146.792,216.68,2.585
JY7-2HF,2853.25,146.271,215.52,2.574
JY7-2HF,2853.375,144.982,214.68,2.576
JY7-2HF,2853.5,144.086,214.296,2.575
JY7-2HF,2853.625,143.804,214.14,2.574
JY7-2HF,2853.75,144.038,213.846,2.575
JY7-2HF,2853.875,144.016,213.406,2.571
JY7-2HF,2854,143.744,212.996,2.578
JY7-2HF,2854.125,143.872,212.92,2.58
JY7-2HF,2854.25,144.143,213.729,2.577
JY7-2HF,2854.375,143.923,215.189,2.576
JY7-2HF,2854.5,142.926,216.61,2.582
JY7-2HF,2854.625,142.303,217.322,2.596
JY7-2HF,2854.75,142.57,216.955,2.598
JY7-2HF,2854.875,143.447,215.77,2.587
JY7-2HF,2855,144.006,214.073,2.569
JY7-2HF,2855.125,144.128,212.382,2.553
JY7-2HF,2855.25,144.408,211.299,2.555
JY7-2HF,2855.375,145.305,211.214,2.553
JY7-2HF,2855.5,147.025,212.379,2.561
JY7-2HF,2855.625,148.726,214.29,2.567
JY7-2HF,2855.75,149.794,215.567,2.572
JY7-2HF,2855.875,149.678,215.74,2.582
JY7-2HF,2856,148.395,215.066,2.576
JY7-2HF,2856.125,146.5,213.965,2.576
JY7-2HF,2856.25,144.47,213.11,2.576
JY7-2HF,2856.375,142.725,212.845,2.575
JY7-2HF,2856.5,141.78,213.25,2.573
JY7-2HF,2856.625,141.514,214.337,2.575
JY7-2HF,2856.75,141.965,215.813,2.567
JY7-2HF,2856.875,142.776,216.591,2.568
JY7-2HF,2857,143.548,216.237,2.572
JY7-2HF,2857.125,143.353,215.528,2.577
JY7-2HF,2857.25,142.094,215.433,2.58
JY7-2HF,2857.375,141.069,215.852,2.572
JY7-2HF,2857.5,141.206,216.304,2.575
JY7-2HF,2857.625,142.373,216.308,2.57
JY7-2HF,2857.75,143.65,215.721,2.577
JY7-2HF,2857.875,145.382,215.094,2.594
JY7-2HF,2858,147.239,214.824,2.596
JY7-2HF,2858.125,148.972,214.709,2.606
JY7-2HF,2858.25,150.069,214.389,2.585
JY7-2HF,2858.375,150.604,214.109,2.569
JY7-2HF,2858.5,150.444,214.283,2.561
JY7-2HF,2858.625,149.335,215.073,2.561
JY7-2HF,2858.75,148.237,216.111,2.571
JY7-2HF,2858.875,147.115,216.717,2.569
JY7-2HF,2859,146.156,216.375,2.565
JY7-2HF,2859.125,145.015,214.769,2.564
JY7-2HF,2859.25,144.272,212.448,2.566
JY7-2HF,2859.375,144.07,210.632,2.563
JY7-2HF,2859.5,143.715,209.617,2.557
JY7-2HF,2859.625,143.468,209.295,2.551
JY7-2HF,2859.75,143.234,209.69,2.557
JY7-2HF,2859.875,143.063,210.812,2.569
JY7-2HF,2860,142.411,212.823,2.582
JY7-2HF,2860.125,141.211,215.301,2.589
JY7-2HF,2860.25,140.155,216.548,2.603
JY7-2HF,2860.375,139.103,216.061,2.601
JY7-2HF,2860.5,138.133,214.766,2.593
JY7-2HF,2860.625,137.523,213.659,2.583
JY7-2HF,2860.75,137.827,213.253,2.573
JY7-2HF,2860.875,139.636,213.411,2.571
JY7-2HF,2861,142.121,213.896,2.573
JY7-2HF,2861.125,144.632,214.376,2.573
JY7-2HF,2861.25,146.423,214.736,2.571
JY7-2HF,2861.375,147.176,215.005,2.57
JY7-2HF,2861.5,146.909,214.982,2.57
JY7-2HF,2861.625,145.802,214.444,2.573
JY7-2HF,2861.75,144.77,213.394,2.584
JY7-2HF,2861.875,144.079,212.292,2.593
JY7-2HF,2862,144.182,211.542,2.596
JY7-2HF,2862.125,145.193,211.392,2.591
JY7-2HF,2862.25,146.102,211.778,2.587
JY7-2HF,2862.375,146.229,212.244,2.579
JY7-2HF,2862.5,145.45,212.592,2.573
JY7-2HF,2862.625,144.713,212.772,2.569
JY7-2HF,2862.75,144.288,212.759,2.57
JY7-2HF,2862.875,143.565,212.527,2.581
JY7-2HF,2863,143.334,211.978,2.588
JY7-2HF,2863.125,143.924,211.278,2.602
JY7-2HF,2863.25,145.156,210.967,2.611
JY7-2HF,2863.375,145.654,211.372,2.617
JY7-2HF,2863.5,145.479,212.376,2.625
JY7-2HF,2863.625,145.887,213.175,2.631
JY7-2HF,2863.75,146.925,212.734,2.63
JY7-2HF,2863.875,147.955,211.476,2.623
JY7-2HF,2864,148.13,210.141,2.609
JY7-2HF,2864.125,148.35,209.293,2.594
JY7-2HF,2864.25,148.668,209.221,2.584
