Well Name,Depth,GR,AC,DEN,CNL,LLS,K,Facies
JY37-4,3166.204,194.791,228.934,2.614,18.632,79.773,3.982,3
JY37-4,3166.329,192.415,229.878,2.617,18.881,74.413,3.955,3
JY37-4,3166.454,190.462,230.93,2.617,19.041,60.157,3.94,3
JY37-4,3166.579,190.216,231.767,2.61,18.982,47.907,3.947,3
JY37-4,3166.704,192.103,231.969,2.597,18.716,38.228,3.962,3
JY37-4,3166.829,194.618,231.307,2.582,18.387,31.307,3.961,3
JY37-4,3166.954,196.238,229.906,2.579,18.15,26.874,3.936,3
JY37-4,3173.954,195.841,228.397,2.628,15.915,33.747,3.864,3
JY37-4,3174.079,198.13,227.632,2.617,15.882,34.197,4.023,3
JY37-4,3174.204,200.252,226.193,2.599,16.064,34.912,4.142,3
JY37-4,3174.329,202.123,224.438,2.583,16.21,35.547,4.211,3
JY37-4,3174.454,203.224,223.124,2.577,16.293,35.547,4.187,3
JY37-4,3174.579,203.017,222.818,2.58,16.421,34.683,4.099,3
JY37-4,3181.579,183.579,222.781,2.562,13.658,37.744,3.977,3
JY37-4,3181.704,184.078,222.763,2.561,13.991,38.357,4.122,3
JY37-4,3181.829,186.235,222.61,2.56,14.384,38.543,4.195,3
JY37-4,3181.954,188.68,222.372,2.559,14.746,38.257,4.225,3
JY37-4,3182.079,190.098,222.248,2.565,15.048,37.83,4.223,3
JY37-4,3182.204,189.69,222.565,2.58,15.262,37.65,4.186,3
JY37-4,3182.329,188.163,223.563,2.605,15.419,37.86,4.12,3
JY37-4,3182.454,187.297,225.025,2.633,15.545,38.324,4.053,3
JY37-4,3182.954,192.063,225.164,2.638,16.112,38.526,3.815,3
JY37-4,3184.454,189.145,228.664,2.642,16.169,38.297,3.757,3
JY37-4,3184.579,189.697,229.102,2.647,16.123,37.994,3.746,3
JY37-4,3184.704,189.909,228.107,2.645,15.828,37.899,3.684,3
JY37-4,3206.704,153.968,221.473,2.604,15.239,37.735,3.179,6
JY37-4,3208.204,154.393,223.769,2.607,14.204,37.765,3.109,6
JY37-4,3208.579,154.217,224.593,2.613,14.646,37.846,3.124,6
JY37-4,3210.704,154.312,223.076,2.627,14.608,36.81,2.316,6
JY37-4,3211.204,153.996,225.451,2.617,14.551,37.436,2.748,6
JY37-4,3211.579,154.631,225.393,2.571,14.141,37.894,3.289,6
JY37-4,3212.079,153.696,224.392,2.556,13.8,37.309,3.071,6
JY37-4,3212.204,154.671,223.518,2.555,13.666,37.137,2.946,6
JY37-3,3210.875,121.443,237.334,2.344,37.142,7.615,2.205,3
JY37-3,3211.375,122.189,238.216,2.361,38.944,45.553,2.438,3
JY37-3,3211.5,122.426,246.248,2.392,40.978,38.931,2.449,3
JY37-3,3212,127.364,241.933,2.608,43.201,43.152,2.478,3
JY37-3,3212.125,128.353,234.022,2.628,42.164,29.637,2.511,6
JY37-3,3213.375,118.091,233.103,2.164,50.364,32.299,2.426,6
JY37-3,3213.5,117.101,238.905,2.135,51.697,38.134,2.385,3
JY37-3,3213.625,116.972,243.792,2.119,51.911,41.479,2.372,3
JY37-3,3214,121.681,253.39,2.09,54.456,39.933,2.415,3
JY37-3,3214.125,123.908,257.495,2.092,54.672,38.91,2.425,3
JY37-3,3215.75,111.258,247.488,2.594,14.557,51.212,1.59,3
JY37-3,3215.875,108.306,249.071,2.61,12.271,66.6,1.5,3
JY37-3,3216,104.25,242.772,2.617,9.911,90.092,1.408,3
JY37-3,3223,175.646,222.308,2.654,21.835,23.31,4.076,3
JY37-3,3224.125,137.947,236.116,2.68,13.036,33.252,3.101,6
JY37-3,3227.375,153.827,214.76,2.7,15.575,33.552,2.959,6
JY37-3,3229.5,153.299,230.113,2.682,15.635,29.596,2.903,6
JY37-3,3253.5,161.17,199.922,2.682,14.272,53.274,2.95,6
JY37-3,3253.625,159.142,199.471,2.681,13.524,54.934,2.921,6
JY37-3,3290.25,74.239,244.054,2.597,2.733,182.684,1.147,3
JY37-3,3308.375,188.413,224.053,2.653,21.063,17.841,4.118,3
JY37-3,3336.125,184.744,218.77,2.657,20.836,20.615,4.486,3
JY37-3,3347,193.176,226.577,2.657,21.293,14.724,4.678,3
JY37-3,3347.125,192.347,225.932,2.657,21.266,17.362,4.808,3
JY37-3,3347.25,191.855,225.271,2.656,20.968,20.034,4.898,3
JY37-3,3347.375,191.612,224.741,2.653,20.744,22.184,4.946,3
JY37-3,3347.5,191.549,224.405,2.65,20.675,23.947,4.951,3
JY37-3,3347.625,191.513,224.204,2.652,20.528,25.312,4.896,3
JY37-3,3350.25,193.251,222.883,2.654,19.112,23.479,4.318,3
JY37-3,3351.625,205.793,227.874,2.639,20.118,21.537,4.012,3
JY37-3,3351.875,205.091,227.524,2.631,19.57,22.627,3.87,3
JY37-3,3352,203.804,226.991,2.631,19.311,22.476,3.865,3
JY37-3,3352.125,202.501,226.213,2.636,19.241,23.097,3.918,3
JY37-3,3352.375,200.631,224.491,2.654,18.671,27.018,4.12,3
JY37-3,3354.125,200.217,230.659,2.608,17.762,50.576,3.738,3
JY37-3,3354.25,200.334,230.413,2.602,17.806,51.801,3.707,3
JY37-3,3354.375,199.425,229.901,2.599,17.864,53.643,3.707,3
JY37-3,3354.625,194.064,228.787,2.607,17.794,30.706,3.745,3
JY37-3,3354.75,190.152,228.278,2.616,17.622,12.384,3.732,3
JY37-3,3354.875,186.296,227.865,2.629,17.386,5.859,3.627,3
JY37-3,3355.125,180.845,227.305,2.643,17.168,3.903,3.272,3
JY37-3,3355.25,179.362,227.29,2.639,17.244,5.063,3.254,3
JY37-3,3355.375,178.25,227.67,2.629,17.239,7.762,3.301,3
JY37-3,3355.5,177.01,228.451,2.618,17.103,12.279,3.361,3
JY37-3,3356.125,168.361,223.676,2.62,16.229,15.335,3.722,3
JY37-3,3356.25,169.451,220.993,2.627,15.74,15.27,3.756,3
JY37-3,3356.375,173.224,218.607,2.63,15.569,16.865,3.791,3
JY37-3,3356.5,179.487,217.405,2.632,15.756,19.288,3.827,3
JY37-3,3356.75,193.173,222.738,2.654,16.986,19.167,4.05,3
JY37-3,3358.25,165.144,218.477,2.612,15.642,30.96,3.3,3
JY37-3,3358.375,165.868,219.762,2.615,17.621,33.263,3.42,3
JY37-3,3358.5,166.1,221.362,2.617,18.025,37.776,3.513,3
JY37-3,3358.625,165.838,222.407,2.619,15.828,45.066,3.551,3
JY37-3,3358.75,165.136,222.227,2.624,13.513,50.985,3.552,3
JY37-3,3359,162.439,218.488,2.639,14.155,35.428,3.5,3
JY37-3,3359.125,160.31,216.472,2.638,14.713,25.465,3.47,3
JY37-3,3359.25,157.44,215.435,2.631,14.558,21.899,3.43,3
JY37-3,3363.5,154.966,231.883,2.603,16.203,37.168,3.661,3
JY37-3,3363.875,158.232,239.247,2.571,17.585,23.62,3.752,3
JY37-3,3365,191.394,241.977,2.624,20.872,22.86,3.687,3
JY37-3,3365.125,195.05,241.42,2.626,20.688,22.612,3.675,3
JY37-3,3365.25,197.418,240.745,2.629,20.682,22.756,3.666,3
JY37-3,3365.375,198.661,239.637,2.64,20.968,22.949,3.681,3
JY37-3,3369.375,185.143,223.72,2.656,20.502,22.489,4.152,3
JY37-3,3373.125,183.29,222.866,2.668,19.435,13.011,3.723,3
JY37-3,3374.125,190.69,228.291,2.654,19.628,22.038,4.388,3
JY37-3,3374.25,191.156,228.771,2.653,19.787,21.67,4.427,3
JY37-3,3374.375,191.899,229.024,2.654,20.099,21.936,4.464,3
JY37-3,3375.875,186.48,226.141,2.662,19.502,15.1,3.655,3
JY37-3,3376.25,189.428,226.044,2.645,20.342,20.621,3.471,3
JY37-3,3376.375,189.951,226.462,2.641,19.691,22.212,3.59,3
JY37-3,3376.625,188.667,227.386,2.653,18.313,25.988,3.911,3
JY37-3,3377.75,184.82,220.236,2.625,17.771,28.484,3.455,3
JY37-3,3377.875,185.058,221.751,2.617,18.035,28.409,3.374,3
JY37-3,3378,184.401,223.169,2.618,18.07,28.375,3.329,3
JY37-3,3378.125,182.678,224.027,2.627,17.927,28.604,3.321,3
JY37-3,3378.375,177.558,223.175,2.653,17.638,29.29,3.346,3
JY37-3,3379.375,182.62,222.372,2.635,17.91,36.411,3.66,3
JY37-3,3379.5,185.897,223.401,2.634,18.192,33.611,3.663,3
JY37-3,3379.625,189.04,224.248,2.64,18.228,27.474,3.656,3
JY37-3,3380.25,194.034,233.753,2.635,18.259,21.124,3.535,3
JY37-3,3380.375,193.69,234.002,2.629,18.245,22.54,3.508,3
JY37-3,3380.5,193.389,233.558,2.622,18.317,24.3,3.479,3
JY37-3,3380.625,193.287,233.047,2.618,18.535,25.336,3.454,3
JY37-3,3380.75,193.578,233.008,2.619,18.772,24.636,3.44,3
JY37-3,3380.875,194.255,233.472,2.619,18.903,23.255,3.446,3
JY37-3,3381,194.993,234.022,2.614,18.917,22.816,3.465,3
JY37-3,3381.125,195.429,234.291,2.603,18.934,23.917,3.496,3
JY37-3,3381.25,195.507,234.227,2.595,19.064,25.51,3.548,3
JY37-3,3381.375,195.543,233.934,2.592,19.273,26.111,3.627,3
JY37-3,3381.5,196.008,233.558,2.595,19.484,25.772,3.715,3
JY37-3,3381.625,197.299,233.383,2.6,19.622,25.41,3.792,3
JY37-3,3381.75,199.566,233.731,2.606,19.622,25.543,3.859,3
JY37-3,3381.875,202.568,234.65,2.614,19.605,25.852,3.912,3
JY37-3,3382.125,208.428,237.711,2.622,20.199,25.891,3.906,3
JY37-3,3382.25,210.495,239.417,2.619,20.66,25.709,3.853,3
JY37-3,3382.375,212.018,240.799,2.615,20.86,25.751,3.802,3
JY37-3,3383,211.973,237.309,2.597,19.53,28.032,3.681,3
JY37-3,3383.125,210.53,235.62,2.608,19.535,28.254,3.668,3
JY37-3,3383.25,209.883,234.518,2.618,19.751,28.39,3.636,3
JY37-3,3383.375,210.66,234.278,2.623,20.007,28.012,3.591,3
JY37-3,3383.5,212.883,234.863,2.621,20.182,26.792,3.517,3
JY37-3,3383.625,216.093,236.222,2.613,20.325,25.255,3.43,3
JY37-3,3383.75,219.542,238.203,2.604,20.556,24.29,3.357,3
JY37-3,3385,209.255,237.619,2.566,17.884,25.691,3.087,3
JY37-3,3385.125,208.005,237.632,2.567,17.858,25.056,3.068,3
JY37-3,3385.25,207.388,237.766,2.566,17.699,25.28,3.08,3
JY37-3,3385.375,207.21,237.731,2.564,17.812,26.476,3.136,3
JY37-3,3385.5,207.285,237.353,2.562,18.164,27.454,3.218,3
JY37-3,3385.625,207.417,236.621,2.565,18.065,26.444,3.324,3
JY37-3,3385.75,207.491,235.676,2.571,17.341,23.745,3.461,3
JY37-3,3385.875,207.603,234.87,2.579,17.229,21.567,3.593,3
JY37-3,3386,208.031,234.534,2.586,18.938,22.115,3.674,3
JY37-3,3386.125,208.913,234.807,2.59,20.958,26.295,3.67,3
JY37-3,3386.25,210.257,235.572,2.592,20.229,33.154,3.584,3
JY37-3,3386.375,211.937,236.543,2.595,17.005,38.295,3.437,3
JY37-3,3386.5,213.575,237.334,2.598,14.999,38.778,3.258,3
JY37-3,3386.625,214.69,237.62,2.599,15.438,36.701,3.046,3
JY37-3,3386.75,215.057,237.322,2.599,16.501,35.046,2.835,3
JY37-3,3386.875,214.686,236.633,2.599,16.872,34.213,2.704,3
JY37-3,3387,213.695,235.898,2.597,16.697,33.632,2.69,3
JY37-3,3387.125,212.352,235.336,2.592,16.563,32.85,2.753,3
JY37-3,3387.25,211.116,235.022,2.587,16.575,31.99,2.85,3
JY37-3,3387.375,210.373,234.925,2.582,16.665,31.304,2.958,3
JY37-3,3387.5,210.195,234.968,2.58,16.865,31.039,3.068,3
JY37-3,3387.625,210.432,235.028,2.576,17.155,31.361,3.181,3
JY37-3,3387.75,210.797,234.938,2.572,17.362,32.314,3.26,3
JY37-3,3387.875,210.872,234.514,2.573,17.316,33.717,3.276,3
JY37-3,3388,210.395,233.764,2.584,17.07,34.821,3.242,3
JY37-3,3388.125,209.467,233.075,2.608,16.847,34.956,3.172,3
JY37-3,3388.25,208.378,232.901,2.633,16.761,34.487,3.078,3
JY37-3,3388.375,207.342,233.336,2.642,16.724,34.401,2.975,3
JY37-3,3388.5,206.349,234.11,2.628,16.619,35.223,2.888,3
JY37-3,3388.625,205.288,234.765,2.601,16.453,36.544,2.842,3
JY37-3,3388.75,204.115,234.865,2.579,16.3,37.635,2.869,3
JY37-3,3388.875,202.735,234.225,2.57,16.212,38.099,2.954,3
JY37-3,3389,200.851,233.159,2.571,16.191,37.986,3.084,3
JY37-3,3389.125,197.814,232.238,2.574,16.209,37.618,3.231,3
JY37-3,3389.25,192.919,231.804,2.575,16.273,37.357,3.375,3
JY37-3,3389.375,185.756,231.883,2.573,16.418,37.335,3.497,3
JY37-3,3389.5,176.719,232.21,2.577,16.611,37.4,3.584,3
JY37-3,3389.75,157.903,229.436,2.615,16.67,37.508,3.626,3
JY37-3,3390.375,154.26,199.644,2.754,13.913,41.515,2.902,6
JY37-3,3390.5,154.307,199.768,2.741,13.96,42.162,2.891,6
JY37-3,3391,196.172,213.673,2.64,15.819,40.166,3.021,3
JY37-3,3391.125,202.297,219.497,2.624,16.56,39.787,3.226,3
JY37-3,3391.25,207.321,225.348,2.609,17.257,39.79,3.46,3
JY37-3,3391.375,211.442,229.909,2.597,17.594,39.895,3.61,3
JY37-3,3391.5,214.785,232.601,2.592,17.503,39.99,3.681,3
JY37-3,3391.625,217.494,233.719,2.607,17.161,40.432,3.729,3
JY37-3,3393.75,192.673,232.299,2.669,19.336,28.092,3.632,3
JY37-3,3393.875,192.66,231.17,2.674,18.952,28.432,3.623,3
JY37-3,3394,193.144,229.69,2.678,18.77,28.083,3.641,3
JY37-3,3394.625,196.593,230.76,2.68,19.115,26.216,3.72,3
JY37-3,3395.125,202.674,240.439,2.646,21.303,26.301,3.315,3
JY37-3,3395.25,203.756,240.804,2.648,21.917,25.276,3.354,3
JY37-3,3395.5,203.772,237.907,2.656,22.019,19.38,3.679,3
JY37-3,3398.375,190.362,236.16,2.654,25.136,19.377,4.161,3
JY37-3,3400.25,204.178,239.348,2.652,25.802,21.412,3.839,3
JY37-3,3400.5,206.744,238.816,2.648,25.182,22.468,3.908,3
JY37-3,3401.5,207.515,235.08,2.646,24.171,19.47,3.879,3
JY37-3,3402.875,221.835,235.839,2.656,23.092,25.976,4.003,3
JY37-3,3405.125,177.843,228.362,2.659,23.847,15.026,3.485,3
JY37-3,3405.25,173.554,234.316,2.648,23.648,15.03,3.493,3
JY37-3,3405.5,165.019,240.649,2.642,21.786,16.135,3.506,3
JY37-3,3405.625,163.282,237.503,2.655,20.905,16.382,3.498,3
JY37-3,3406.625,193.997,212.95,2.65,19.999,19.24,3.378,3
JY37-3,3406.75,197.96,220.301,2.629,20.448,19.046,3.526,3
JY37-3,3406.875,201.362,225.901,2.624,20.983,18.05,3.619,3
JY37-3,3409.875,212.743,236.812,2.636,21.662,13.721,3.472,3
JY37-3,3410,211.572,236.885,2.628,21.448,23.145,3.413,3
JY37-3,3410.125,210.073,235.821,2.632,21.448,32.186,3.397,3
JY37-3,3410.75,201.534,233.066,2.62,22.499,20.052,3.821,3
JY37-3,3415,203.422,231.656,2.654,22.56,14,3.919,3
JY37-3,3415.125,202.679,232.433,2.652,22.289,14.79,3.885,3
JY37-3,3415.25,201.271,232.784,2.643,22.22,16.454,3.888,3
JY37-3,3418.5,197.375,228.596,2.634,21.637,21.718,3.722,3
JY37-3,3418.625,194.537,229.47,2.628,21.691,21.67,3.669,3
JY37-3,3418.75,190.52,230.742,2.625,21.914,21.549,3.644,3
JY37-3,3418.875,186.113,231.944,2.623,22.114,21.308,3.635,3
JY37-3,3419,182.232,232.633,2.61,22.096,21.169,3.626,3
JY37-3,3419.125,179.653,232.681,2.589,21.8,21.237,3.612,3
JY37-3,3419.25,178.779,231.711,2.587,21.314,21.364,3.595,3
JY37-3,3419.5,180.926,224.678,2.603,20.128,21.766,3.513,3
JY37-3,3420,186.575,213.658,2.664,19.743,22.686,3.662,3
JY37-3,3420.75,191.865,231.333,2.616,21.466,20.869,3.769,3
JY37-3,3420.875,191.879,230.772,2.62,21.739,20.492,3.657,3
JY37-3,3421,192.502,230.443,2.627,22.04,20.106,3.537,3
JY37-3,3421.125,193.87,230.406,2.636,22.235,19.762,3.454,3
JY37-3,3422.125,202.169,235.848,2.596,20.553,18.983,3.951,3
JY37-3,3422.625,201.056,231.612,2.595,23.209,22.359,3.863,3
JY37-3,3422.75,201.04,231.766,2.602,23.323,22.99,3.749,3
JY37-3,3422.875,200.453,232.314,2.61,22.712,23.112,3.643,3
JY37-3,3423,199.309,233.439,2.618,21.871,22.909,3.596,3
JY37-3,3423.125,197.971,235.208,2.622,21.203,23.696,3.597,3
JY37-3,3423.25,197.064,237.422,2.619,21.076,26.837,3.627,3
JY37-3,3423.375,197.283,239.643,2.613,21.747,32.223,3.663,3
JY37-3,3423.625,201.902,241.873,2.614,24.101,27.421,3.792,3
JY37-3,3423.75,205.193,241.647,2.621,24.381,17.483,3.866,3
JY37-3,3423.875,208.177,241.257,2.627,23.751,11.876,3.894,3
JY37-3,3424,210.723,241.2,2.624,22.78,10.664,3.866,3
JY37-3,3424.125,213.038,241.35,2.615,22.135,12.995,3.806,3
JY37-3,3424.5,220.039,235.962,2.597,22.388,326.087,3.505,3
JY37-3,3424.625,221.892,231.252,2.602,22.023,834.876,3.519,3
JY37-3,3424.875,221.556,223.383,2.624,20.72,71.471,3.709,3
JY37-3,3425,219.116,222.402,2.643,20.592,14.269,3.908,3
JY37-3,3425.875,174.675,229.679,2.613,18.327,11.507,3.659,3
JY37-3,3426.125,164.373,221.318,2.611,16.902,29.869,3.49,3
JY37-3,3426.25,161.88,217.728,2.625,15.72,48.174,3.428,3
JY37-3,3427.125,166.314,206.445,2.645,13.664,26.749,3.097,3
JY37-3,3427.25,167.517,210.736,2.636,13.841,25.083,3.194,3
JY37-3,3427.375,168.566,213.972,2.633,14.047,24.472,3.28,3
JY37-3,3427.5,169.421,215.619,2.63,14.136,24.445,3.328,3
JY37-3,3427.75,170.879,215.75,2.63,14.047,25.22,3.283,3
JY37-3,3427.875,171.384,215.401,2.633,14.051,25.788,3.197,3
JY37-3,3428.375,171.587,216.258,2.635,14.601,28.788,3.174,3
JY37-3,3428.5,171.627,216.694,2.635,14.583,29.617,3.21,3
JY37-3,3428.625,171.528,217.13,2.633,14.464,30.387,3.218,3
JY37-3,3428.875,170.725,217.849,2.626,14.311,31.246,3.143,3
JY37-3,3429,170.441,218.07,2.628,14.63,31.859,3.088,3
JY37-3,3429.125,170.623,218.208,2.631,15.026,32.604,3.057,3
JY37-3,3429.25,171.26,218.346,2.631,15.227,33.324,3.068,3
JY37-3,3429.375,172.074,218.637,2.628,15.258,33.883,3.123,3
JY37-3,3429.625,173.235,219.737,2.631,15.446,34.648,3.322,3
JY37-3,3429.75,173.387,220.251,2.635,15.571,35.061,3.409,3
JY37-3,3429.875,173.344,220.577,2.636,15.646,35.426,3.445,3
JY37-3,3430,173.305,220.69,2.633,15.606,35.688,3.427,3
JY37-3,3430.125,173.363,220.673,2.629,15.466,36,3.367,3
JY37-3,3430.5,172.651,220.973,2.624,15.426,37.37,3.095,3
JY37-3,3430.625,172.302,221.102,2.622,15.29,37.881,3.023,3
JY37-3,3430.75,172.037,221.098,2.618,15.005,38.538,2.957,3
JY37-3,3430.875,171.912,220.911,2.614,14.729,39.178,2.884,3
JY37-3,3432,172.42,223.085,2.628,17.53,41.46,2.887,3
JY37-3,3432.125,171.778,222.478,2.632,17.678,41.752,2.927,3
JY37-3,3432.25,170.662,220.949,2.635,17.308,41.644,2.949,3
JY37-3,3432.375,169.509,218.401,2.635,16.672,41.308,2.951,3
JY37-3,3432.5,168.896,215.281,2.632,16.197,41.032,2.921,3
JY37-3,3432.625,169.097,212.229,2.626,16.055,40.914,2.857,3
JY37-3,3433,171.202,210.546,2.607,16.515,41.329,2.61,3
JY37-3,3433.125,171.613,212.398,2.607,16.613,41.742,2.556,3
JY37-3,3433.25,171.835,214.273,2.613,16.541,42.362,2.548,3
JY37-3,3433.375,172.037,215.597,2.623,16.261,43.096,2.604,3
JY37-3,3433.5,172.315,216.239,2.634,15.9,43.811,2.715,3
JY37-3,3433.625,172.452,216.394,2.643,15.519,44.345,2.838,3
JY37-3,3433.75,172.114,216.353,2.646,15.146,44.538,2.923,3
JY37-3,3433.875,171.29,216.423,2.644,14.899,44.297,2.989,3
JY37-3,3434,170.253,216.653,2.64,14.885,43.92,3.054,3
JY37-3,3434.125,169.296,216.718,2.638,15.044,43.724,3.106,3
JY37-3,3434.25,168.612,216.151,2.638,15.119,43.946,3.14,3
JY37-3,3434.375,168.323,214.662,2.638,14.954,44.55,3.167,3
JY37-3,3434.5,168.453,212.259,2.64,14.537,45.224,3.198,3
JY37-3,3434.625,168.908,209.398,2.646,14.056,45.578,3.223,3
JY37-3,3435.375,173.868,210.15,2.674,14.293,45.872,3.016,6
JY37-3,3435.75,173.715,215.632,2.641,14.458,46.746,2.898,3
JY37-3,3435.875,173.08,216.005,2.633,14.552,46.357,2.889,3
JY37-3,3436,172.45,216.153,2.624,14.78,45.885,2.893,3
JY37-3,3436.125,172.034,216.444,2.618,15.004,45.66,2.901,3
JY37-3,3436.25,171.864,217.114,2.617,15.264,45.793,2.9,3
JY37-3,3436.375,171.857,217.98,2.622,15.621,46.103,2.885,3
JY37-3,3436.5,171.969,218.625,2.629,15.877,46.342,2.849,3
JY37-3,3436.625,172.199,218.693,2.635,15.804,46.321,2.8,3
JY37-3,3436.75,172.485,218.293,2.644,15.606,46.098,2.757,3
JY37-3,3437,172.963,217.66,2.662,15.635,45.632,2.743,3
JY37-3,3437.125,173.053,217.871,2.662,15.77,45.68,2.768,3
JY37-3,3437.75,171.012,218.978,2.661,15.555,45.25,3.154,3
JY37-3,3438,170.85,221.961,2.658,15.887,44.975,3.183,3
JY37-3,3438.125,171.133,223.156,2.653,16.2,45.274,3.151,3
JY37-3,3438.375,172.192,220.39,2.65,16.28,45.795,3.005,3
JY37-3,3438.5,172.516,217.118,2.648,16.144,45.911,2.953,3
JY37-3,3438.625,172.19,214.174,2.641,15.935,45.971,2.936,3
JY37-3,3438.75,171.196,212.634,2.633,15.851,45.881,2.956,3
JY37-3,3438.875,170.014,212.917,2.634,16.07,45.583,3.013,3
JY37-3,3439,169.242,214.841,2.643,16.494,45.064,3.096,3
JY37-3,3439.75,170.996,211.791,2.678,15.505,45.98,2.915,6
JY37-3,3440,170.835,212.311,2.651,15.597,45.657,2.798,3
JY37-3,3440.125,170.879,213.029,2.64,15.671,45.464,2.823,3
JY37-3,3440.25,170.646,213.071,2.632,15.652,45.21,2.891,3
JY37-3,3440.375,170.063,212.334,2.624,15.556,44.916,2.985,3
JY37-3,3440.5,169.337,211.481,2.618,15.472,44.836,3.078,3
JY37-3,3440.75,168.295,211.613,2.614,15.159,45.422,3.188,3
JY37-3,3441.375,170.884,213.15,2.611,14.142,46.759,3.184,3
JY37-3,3441.5,171.041,213.141,2.605,14.516,46.054,3.178,3
JY37-3,3441.625,170.906,213.156,2.605,16.266,45.342,3.166,3
JY37-3,3441.75,170.527,212.905,2.609,17.349,44.825,3.134,3
JY37-3,3441.875,169.855,212.246,2.615,16.227,44.768,3.09,3
JY37-3,3442,168.877,211.376,2.621,14.851,45.145,3.06,3
JY37-3,3442.125,167.779,210.758,2.625,14.073,45.689,3.057,3
JY37-3,3442.25,166.818,210.671,2.627,13.015,46.005,3.075,3
JY37-3,3442.375,166.093,211.175,2.626,12.062,46.147,3.112,3
JY37-3,3442.5,165.515,212.058,2.627,12.517,46.353,3.173,3
JY37-3,3442.625,164.958,212.859,2.627,13.878,46.68,3.251,3
JY37-3,3442.75,164.399,213.42,2.624,14.665,46.975,3.323,3
JY37-3,3442.875,163.936,214.141,2.62,14.58,47.109,3.364,3
JY37-3,3443,163.733,215.252,2.617,14.272,47.011,3.361,3
JY37-3,3443.125,163.864,216.525,2.619,14.085,46.601,3.317,3
JY37-3,3443.25,164.157,217.481,2.629,14.137,45.86,3.25,3
JY37-3,3443.375,164.261,217.797,2.64,14.36,45.124,3.177,3
JY37-3,3443.5,163.872,217.077,2.644,14.64,44.714,3.108,3
JY37-3,3443.625,162.871,215.479,2.638,14.841,44.704,3.058,3
JY37-3,3445,159.156,212.088,2.653,15.423,45.968,2.897,6
JY37-3,3445.125,160.308,212.874,2.654,15.158,45.713,2.915,6
JY37-3,3445.375,164.227,214.498,2.646,14.973,43.926,2.96,3
JY37-3,3445.5,166.604,214.772,2.637,15.033,43.464,2.967,3
JY37-3,3445.625,168.594,214.8,2.626,15.096,43.648,2.961,3
JY37-3,3445.75,169.843,214.72,2.618,15.042,44.236,2.957,3
JY37-3,3445.875,170.41,214.407,2.615,14.872,44.708,2.981,3
JY37-3,3446,170.592,213.937,2.614,14.682,44.704,3.043,3
JY37-3,3446.125,170.703,213.701,2.617,14.629,44.429,3.135,3
JY37-3,3446.375,170.865,214.889,2.622,14.951,44.538,3.343,3
JY37-3,3446.5,170.333,216.019,2.617,15.201,44.933,3.416,3
JY37-3,3446.875,166.241,217.958,2.611,15.584,44.597,3.452,3
JY37-3,3447,165.846,217.589,2.612,15.441,44.23,3.425,3
JY37-3,3447.125,166.324,216.932,2.608,15.245,43.868,3.383,3
JY37-3,3447.75,169.456,223.916,2.614,14.88,43.297,2.905,3
JY37-3,3447.875,168.775,226.352,2.617,15.03,43.502,2.922,3
JY37-3,3448,167.854,226.858,2.615,15.165,43.581,2.987,3
JY37-3,3448.125,166.927,225.443,2.612,15.111,43.426,3.071,3
JY37-3,3448.375,165.574,219.913,2.611,14.644,43.131,3.162,3
JY37-3,3448.5,165.579,218.313,2.619,14.75,43.103,3.168,3
JY37-3,3448.625,166.193,218.06,2.622,15.088,43.111,3.132,3
JY37-3,3448.75,167.193,218.386,2.621,15.325,43.065,3.048,3
JY37-3,3448.875,168.326,218.559,2.619,15.25,42.827,2.964,3
JY37-3,3449,169.486,218.327,2.617,15.085,42.462,2.944,3
JY37-3,3449.125,170.487,217.77,2.614,15.038,42.237,3.006,3
JY37-3,3449.25,171.029,217.554,2.615,15.03,42.345,3.12,3
JY37-3,3449.625,171.859,223.375,2.631,14.788,42.875,3.408,3
JY37-3,3449.75,172.552,225.039,2.628,14.966,42.945,3.41,3
JY37-3,3449.875,173.227,225.253,2.622,15.103,42.912,3.356,3
JY37-3,3450,173.689,223.902,2.616,15.08,42.67,3.26,3
JY37-3,3450.125,173.73,221.363,2.614,14.922,42.398,3.149,3
JY37-3,3450.25,173.483,218.946,2.614,14.73,42.452,3.046,3
JY37-3,3450.375,173.254,217.506,2.613,14.577,42.738,2.975,3
JY37-3,3450.5,172.979,217.054,2.609,14.558,42.86,2.946,3
JY37-3,3450.625,172.27,217.002,2.605,14.746,42.659,2.951,3
JY37-3,3450.75,171.135,217.118,2.608,15.011,42.487,2.972,3
JY37-3,3450.875,169.944,217.234,2.618,15.078,42.692,3.015,3
JY37-3,3451,169.018,217.198,2.63,14.858,43.105,3.083,3
JY37-3,3451.125,168.569,216.916,2.633,14.488,43.387,3.148,3
JY37-3,3451.25,168.792,216.49,2.629,14.157,43.398,3.21,3
JY37-3,3451.875,170.167,216.293,2.604,14.176,41.975,3.174,3
JY37-3,3452.25,171.992,215.427,2.595,13.729,43.461,2.981,3
JY37-3,3452.375,172.584,214.791,2.597,13.948,43.495,2.974,3
JY37-3,3452.5,172.78,214.214,2.603,14.153,43.371,3,3
JY37-3,3452.625,172.668,213.909,2.609,14.116,43.452,3.051,3
JY37-3,3452.75,172.609,213.876,2.611,13.915,43.73,3.101,3
JY37-3,3452.875,172.88,213.995,2.608,13.689,43.993,3.14,3
JY37-3,3453,173.498,214.242,2.602,13.62,44.124,3.169,3
